"","week_canton","aedes_aegypti_lag_8","aedes_aegypti_lag_7","aedes_aegypti_lag_6","aedes_aegypti_lag_5","aedes_aegypti_lag_4","aedes_aegypti_lag_3","aedes_aegypti_lag_2","aedes_aegypti_lag_1","criaderos_de_mosquito_lag_8","criaderos_de_mosquito_lag_7","criaderos_de_mosquito_lag_6","criaderos_de_mosquito_lag_5","criaderos_de_mosquito_lag_4","criaderos_de_mosquito_lag_3","criaderos_de_mosquito_lag_2","criaderos_de_mosquito_lag_1","fiebre_lag_8","fiebre_lag_7","fiebre_lag_6","fiebre_lag_5","fiebre_lag_4","fiebre_lag_3","fiebre_lag_2","fiebre_lag_1","plaquetas_lag_8","plaquetas_lag_7","plaquetas_lag_6","plaquetas_lag_5","plaquetas_lag_4","plaquetas_lag_3","plaquetas_lag_2","plaquetas_lag_1","buscar_trabajo_lag_8","buscar_trabajo_lag_7","buscar_trabajo_lag_6","buscar_trabajo_lag_5","buscar_trabajo_lag_4","buscar_trabajo_lag_3","buscar_trabajo_lag_2","buscar_trabajo_lag_1","desempleo_lag_8","desempleo_lag_7","desempleo_lag_6","desempleo_lag_5","desempleo_lag_4","desempleo_lag_3","desempleo_lag_2","desempleo_lag_1","empleo_lag_8","empleo_lag_7","empleo_lag_6","empleo_lag_5","empleo_lag_4","empleo_lag_3","empleo_lag_2","empleo_lag_1","comprar_carro_lag_8","comprar_carro_lag_7","comprar_carro_lag_6","comprar_carro_lag_5","comprar_carro_lag_4","comprar_carro_lag_3","comprar_carro_lag_2","comprar_carro_lag_1","préstamo_lag_8","préstamo_lag_7","préstamo_lag_6","préstamo_lag_5","préstamo_lag_4","préstamo_lag_3","préstamo_lag_2","préstamo_lag_1","tiquetes_avion_lag_8","tiquetes_avion_lag_7","tiquetes_avion_lag_6","tiquetes_avion_lag_5","tiquetes_avion_lag_4","tiquetes_avion_lag_3","tiquetes_avion_lag_2","tiquetes_avion_lag_1","vacaciones_lag_8","vacaciones_lag_7","vacaciones_lag_6","vacaciones_lag_5","vacaciones_lag_4","vacaciones_lag_3","vacaciones_lag_2","vacaciones_lag_1","corte_agua_lag_8","corte_agua_lag_7","corte_agua_lag_6","corte_agua_lag_5","corte_agua_lag_4","corte_agua_lag_3","corte_agua_lag_2","corte_agua_lag_1","corte_de_agua_lag_8","corte_de_agua_lag_7","corte_de_agua_lag_6","corte_de_agua_lag_5","corte_de_agua_lag_4","corte_de_agua_lag_3","corte_de_agua_lag_2","corte_de_agua_lag_1","suspension_de_agua_lag_8","suspension_de_agua_lag_7","suspension_de_agua_lag_6","suspension_de_agua_lag_5","suspension_de_agua_lag_4","suspension_de_agua_lag_3","suspension_de_agua_lag_2","suspension_de_agua_lag_1","dengue_lag_8","dengue_lag_7","dengue_lag_6","dengue_lag_5","dengue_lag_4","dengue_lag_3","dengue_lag_2","dengue_lag_1"
"14306","2023-27-403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.18,34.9,26.36,24.22,52.71,71.23,45.59,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.92,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14307","2023-27-404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.18,34.9,26.36,24.22,52.71,71.23,45.59,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.92,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14308","2023-27-405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.18,34.9,26.36,24.22,52.71,71.23,45.59,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.92,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14309","2023-27-406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.18,34.9,26.36,24.22,52.71,71.23,45.59,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.92,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14310","2023-27-407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.18,34.9,26.36,24.22,52.71,71.23,45.59,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.92,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14311","2023-27-408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.18,34.9,26.36,24.22,52.71,71.23,45.59,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.92,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14312","2023-27-409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.18,34.9,26.36,24.22,52.71,71.23,45.59,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.92,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14313","2023-27-410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.18,34.9,26.36,24.22,52.71,71.23,45.59,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.92,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14314","2023-27-701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14315","2023-27-702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14316","2023-27-703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14317","2023-27-704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318","2023-27-705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14319","2023-27-706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14320","2023-27-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14321","2023-27-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14322","2023-27-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14323","2023-27-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14324","2023-27-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14325","2023-27-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14326","2023-27-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14327","2023-27-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14328","2023-27-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14329","2023-27-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14330","2023-27-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,54.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14331","2023-27-101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14332","2023-27-102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14333","2023-27-103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14334","2023-27-104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14335","2023-27-105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14336","2023-27-106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14337","2023-27-107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14338","2023-27-108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14339","2023-27-109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14340","2023-27-110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14341","2023-27-111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14342","2023-27-112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14343","2023-27-113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14344","2023-27-114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14345","2023-27-115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14346","2023-27-116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14347","2023-27-117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14348","2023-27-118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14349","2023-27-119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14350","2023-27-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.25,17.94,14.59,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,48.18,47.52,37.62,50.16,40.92,42.24,46.86,0,0,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,21.28,14.36,18.84,0,15.86,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
