"","tmin_min","tmin_max","tmin_mean","tmin_median","week_canton"
"13942",20.626598,22.399963,21.7611711428571,21.794495,"2022-29-112"
"13943",19.22345,20.982643,20.149178,20.136482,"2022-29-201"
"13944",17.331863,19.163538,18.365401,18.39604,"2022-29-110"
"13945",15.674492,17.17421,16.4440537142857,16.619785,"2022-29-306"
"13946",17.17577,18.840734,18.2098488571429,18.289017,"2022-29-106"
"13947",21.02075,23.135637,22.139634,22.19727,"2022-29-205"
"13948",26.153091,27.443699,26.7144682857143,26.56191,"2022-29-504"
"13949",17.737139,19.125698,18.4054791428571,18.428902,"2022-29-402"
"13950",20.030346,22.07234,21.1347484285714,21.1038,"2022-29-407"
"13951",22.957584,24.372078,23.5599134285714,23.456978,"2022-29-603"
"13952",27.317596,28.43615,27.7375424285714,27.594727,"2022-29-505"
"13953",18.067507,19.49331,18.8649342857143,18.966675,"2022-29-301"
"13954",26.508064,27.580906,26.9662041428571,26.911655,"2022-29-506"
"13955",27.3176,28.124245,27.6408854285714,27.556194,"2022-29-610"
"13956",19.67865,20.870886,20.4083738571429,20.51111,"2022-29-608"
"13957",18.937294,20.415356,19.7033831428571,19.729757,"2022-29-118"
"13958",17.03796,18.639727,17.9412772857143,18.020452,"2022-29-103"
"13959",16.479542,17.474888,17.0043871428571,17.107372,"2022-29-117"
"13960",15.298714,16.692888,16.1038801428571,16.241175,"2022-29-308"
"13961",19.496529,21.341644,20.5025387142857,20.502907,"2022-29-102"
"13962",27.32268,28.63091,27.843395,27.765392,"2022-29-602"
"13963",19.661564,21.579432,20.672118,20.640623,"2022-29-408"
"13964",28.759138,29.77636,29.3895281428571,29.382174,"2022-29-611"
"13965",17.50922,18.820526,18.1981658571429,18.239243,"2022-29-108"
"13966",NA,NA,NA,NA,"2022-29-607"
"13967",19.809698,21.66913,20.8054618571429,20.793434,"2022-29-203"
"13968",26.32642,27.949774,27.3163225714286,27.515104,"2022-29-215"
"13969",24.312237,26.606339,25.8392221428571,26.037088,"2022-29-706"
"13970",15.702856,16.976694,16.4033722857143,16.54257,"2022-29-401"
"13971",25.236773,26.314695,25.894608,25.94369,"2022-29-511"
"13972",19.674694,21.452862,20.6565622857143,20.797188,"2022-29-304"
"13973",26.628592,28.022041,27.4674017142857,27.621407,"2022-29-510"
"13974",17.874784,19.21006,18.5846547142857,18.641571,"2022-29-303"
"13975",18.124987,19.485134,18.9849818571429,19.020905,"2022-29-120"
"13976",25.493786,26.93615,26.122057,25.94188,"2022-29-501"
"13977",19.873634,21.58478,20.6619168571429,20.408064,"2022-29-701"
"13978",26.034595,27.959621,27.2459397142857,27.429152,"2022-29-214"
"13979",25.497696,27.1757,26.4070241428571,26.2985,"2022-29-705"
"13980",18.937294,20.415356,19.7033831428571,19.729757,"2022-29-115"
"13981",23.315912,24.523691,23.8314742857143,23.697205,"2022-29-604"
"13982",20.712296,22.808805,21.9421537142857,21.974358,"2022-29-107"
"13983",18.421886,19.746565,19.0856777142857,19.107544,"2022-29-114"
"13984",25.147907,26.019188,25.6482075714286,25.713818,"2022-29-509"
"13985",19.322361,20.967106,20.19333,20.200533,"2022-29-206"
"13986",25.879963,26.704044,26.2424768571429,26.144447,"2022-29-502"
"13987",16.299831,17.69721,17.0345171428571,17.252174,"2022-29-307"
"13988",27.243795,28.742254,28.048027,28.075996,"2022-29-209"
"13989",27.791162,28.19705,28.0335418571429,28.11721,"2022-29-605"
"13990",20.17608,22.26176,21.2792011428571,21.334877,"2022-29-207"
"13991",16.69049,18.494984,17.727505,17.8865,"2022-29-302"
"13992",28.582142,29.645184,29.1325877142857,29.158268,"2022-29-609"
"13993",25.00003,27.59938,26.8097832857143,27.039413,"2022-29-702"
"13994",17.989372,19.397514,18.7041168571429,18.723616,"2022-29-208"
"13995",28.265442,28.941696,28.6225941428571,28.65387,"2022-29-601"
"13996",22.784512,24.4289,23.811652,23.870579,"2022-29-104"
"13997",21.68467,23.246172,22.6299367142857,22.630922,"2022-29-119"
"13998",29.168846,29.896008,29.4402572857143,29.326859,"2022-29-606"
"13999",24.065163,25.688686,25.2424424285714,25.462967,"2022-29-216"
"14000",25.439804,26.957493,26.5554342857143,26.786541,"2022-29-210"
"14001",18.421886,19.746565,19.0856777142857,19.107544,"2022-29-406"
"14002",19.496529,21.341644,20.5025387142857,20.502907,"2022-29-101"
"14003",23.67471,25.582445,24.6188048571429,24.675566,"2022-29-204"
"14004",19.30227,20.941858,20.1368855714286,20.116386,"2022-29-409"
"14005",18.446432,19.929157,19.1664401428571,19.158384,"2022-29-405"
"14006",21.277088,22.630577,21.9308865714286,21.861885,"2022-29-202"
"14007",19.535841,21.53675,20.651908,20.649784,"2022-29-109"
"14008",17.737139,19.125698,18.4054791428571,18.428902,"2022-29-404"
"14009",25.777756,26.767925,26.3224411428571,26.26701,"2022-29-503"
"14010",19.30227,20.941858,20.1368855714286,20.116386,"2022-29-403"
"14011",24.35736,27.023352,26.1081581428571,26.083206,"2022-29-410"
"14012",17.29375,18.636263,17.9686085714286,17.988358,"2022-29-212"
"14013",25.015541,26.580915,26.0048574285714,26.284988,"2022-29-703"
"14014",20.572327,21.68809,21.124186,21.11222,"2022-29-704"
"14015",22.046322,23.038574,22.6403362857143,22.64563,"2022-29-105"
"14016",19.30227,20.941858,20.1368855714286,20.116386,"2022-29-113"
"14017",22.575565,23.590197,23.09818,23.054762,"2022-29-508"
"14018",19.767883,21.53536,20.8763118571429,20.906471,"2022-29-305"
"14019",25.732016,27.248493,26.6364177142857,26.695189,"2022-29-116"
"14020",27.475166,28.554863,28.0879307142857,27.989056,"2022-29-213"
"14021",16.933056,18.215359,17.5880547142857,17.734396,"2022-29-111"
"14022",18.54641,19.818043,19.1422235714286,19.144085,"2022-29-211"
"14023",26.595661,27.821533,27.1963672857143,27.175865,"2023-29-507"
"14024",22.318481,23.514557,22.7725088571429,22.564245,"2023-29-112"
"14025",20.436226,22.152554,21.179463,21.181025,"2023-29-201"
"14026",18.772482,20.106167,19.2806161428571,19.147757,"2023-29-110"
"14027",16.482958,17.580734,16.8279568571429,16.791231,"2023-29-306"
"14028",18.76151,19.887785,19.1233871428571,18.997429,"2023-29-106"
"14029",22.376667,24.480396,23.3695088571429,23.277742,"2023-29-205"
"14030",26.399399,28.824032,27.5212145714286,27.532528,"2023-29-504"
"14031",18.668852,20.206802,19.2590711428571,19.197191,"2023-29-402"
"14032",21.393791,23.06445,22.1210975714286,22.014002,"2023-29-407"
"14033",23.329504,24.211004,23.791048,23.87465,"2023-29-603"
"14034",27.56356,29.514996,28.5937074285714,28.771503,"2023-29-505"
"14035",19.10281,20.173208,19.4458527142857,19.415445,"2023-29-301"
"14036",26.912876,28.661533,27.6653278571429,27.72432,"2023-29-506"
"14037",28.22213,29.687626,29.079263,29.149029,"2023-29-610"
"14038",20.72041,21.51416,21.0817574285714,21.06684,"2023-29-608"
"14039",20.002518,21.266151,20.3901435714286,20.240173,"2023-29-118"
"14040",18.396553,19.488173,18.7009075714286,18.48013,"2023-29-103"
"14041",17.179365,18.508602,17.5994484285714,17.407732,"2023-29-117"
"14042",16.325766,17.421,16.7267897142857,16.699879,"2023-29-308"
"14043",20.83335,22.281874,21.4062734285714,21.258505,"2023-29-102"
"14044",28.189377,30.071522,28.9865411428571,28.761711,"2023-29-602"
"14045",20.908873,22.617844,21.6502347142857,21.599453,"2023-29-408"
"14046",29.918045,31.71368,30.7452712857143,30.36396,"2023-29-611"
"14047",18.428034,19.655972,18.7488185714286,18.611813,"2023-29-108"
"14048",NA,NA,NA,NA,"2023-29-607"
"14049",21.089228,22.89836,21.8992352857143,21.909784,"2023-29-203"
"14050",27.558582,28.83218,27.8560291428571,27.687344,"2023-29-215"
"14051",25.316101,26.786175,26.1597151428571,26.262253,"2023-29-706"
"14052",16.673285,18.058245,17.1209534285714,17.041874,"2023-29-401"
"14053",26.13279,28.007488,27.0957958571429,27.153824,"2023-29-511"
"14054",20.459095,21.612778,21.0211915714286,20.982359,"2023-29-304"
"14055",28.203262,30.626198,29.299607,29.48579,"2023-29-510"
"14056",18.88346,20.035757,19.1745485714286,18.999767,"2023-29-303"
"14057",19.454327,20.753685,19.8434004285714,19.659777,"2023-29-120"
"14058",26.603142,28.31044,27.2671754285714,27.182423,"2023-29-501"
"14059",20.079237,21.328188,20.7887104285714,20.838873,"2023-29-701"
"14060",27.186909,28.889862,27.7424387142857,27.527866,"2023-29-214"
"14061",25.902298,26.74033,26.4064268571429,26.470097,"2023-29-705"
"14062",20.002518,21.266151,20.3901435714286,20.240173,"2023-29-115"
"14063",24.123476,25.900755,24.8672988571429,24.728388,"2023-29-604"
"14064",22.359928,23.941856,23.0780034285714,22.863993,"2023-29-107"
"14065",19.293861,20.67317,19.7293954285714,19.580175,"2023-29-114"
"14066",25.918701,27.909931,26.9765827142857,27.012875,"2023-29-509"
"14067",20.461899,22.365377,21.3243438571429,21.311794,"2023-29-206"
"14068",25.981594,27.730232,26.8886428571429,26.911465,"2023-29-502"
"14069",17.152723,18.30024,17.4286125714286,17.318415,"2023-29-307"
"14070",28.541698,30.36478,29.334255,28.966583,"2023-29-209"
"14071",28.616077,29.750664,29.0930361428571,29.095016,"2023-29-605"
"14072",21.494162,23.655502,22.5150498571429,22.481808,"2023-29-207"
"14073",17.626833,18.62366,18.1426598571429,18.188597,"2023-29-302"
"14074",30.18673,32.206673,31.2160852857143,30.804268,"2023-29-609"
"14075",26.457256,28.131294,27.1167532857143,26.872055,"2023-29-702"
"14076",19.0057,20.627165,19.6769034285714,19.62682,"2023-29-208"
"14077",28.259655,30.688622,29.8787521428571,29.923569,"2023-29-601"
"14078",24.45213,25.822334,25.0446348571429,24.675909,"2023-29-104"
"14079",22.94535,23.828548,23.3503584285714,23.475224,"2023-29-119"
"14080",29.600155,31.692783,30.3338171428571,30.234665,"2023-29-606"
"14081",25.45672,26.881433,25.9744935714286,25.97182,"2023-29-216"
"14082",26.667076,28.210026,27.2372104285714,27.249958,"2023-29-210"
"14083",19.293861,20.67317,19.7293954285714,19.580175,"2023-29-406"
"14084",20.83335,22.281874,21.4062734285714,21.258505,"2023-29-101"
"14085",24.856066,26.98492,25.8367815714286,25.71897,"2023-29-204"
"14086",20.380732,21.830463,20.9130404285714,20.800552,"2023-29-409"
"14087",19.387465,20.876286,19.9346801428571,19.832092,"2023-29-405"
"14088",22.078142,23.947987,22.9242058571429,22.810585,"2023-29-202"
"14089",20.990208,22.537128,21.6497088571429,21.485313,"2023-29-109"
"14090",18.668852,20.206802,19.2590711428571,19.197191,"2023-29-404"
"14091",26.189114,27.964886,27.0870287142857,27.167622,"2023-29-503"
"14092",20.380732,21.830463,20.9130404285714,20.800552,"2023-29-403"
"14093",25.73515,27.596298,26.590655,26.393646,"2023-29-410"
"14094",18.263401,19.934906,18.9655898571429,18.866713,"2023-29-212"
"14095",25.582024,26.701485,26.3214791428571,26.498516,"2023-29-703"
"14096",19.68525,21.744509,20.8585754285714,20.912924,"2023-29-704"
"14097",22.858055,24.581139,23.3526478571429,23.288147,"2023-29-105"
"14098",20.380732,21.830463,20.9130404285714,20.800552,"2023-29-113"
"14099",23.216486,24.897427,23.9249778571429,23.826267,"2023-29-508"
"14100",20.35734,22.020088,21.1926994285714,21.157328,"2023-29-305"
"14101",27.26044,28.928558,27.949391,27.551172,"2023-29-116"
"14102",28.583681,30.469067,29.4750837142857,29.4342,"2023-29-213"
"14103",17.828178,18.946154,18.0440278571429,17.880562,"2023-29-111"
"14104",19.388214,21.10069,20.107171,19.948997,"2023-29-211"
"14105",26.791134,28.146662,27.3808577142857,27.219532,"2024-29-507"
"14106",21.28483,23.654703,22.5561485714286,22.569393,"2024-29-112"
"14107",20.373247,22.161692,21.0631528571429,20.949377,"2024-29-201"
"14108",18.131647,20.451035,19.2416161428571,19.17006,"2024-29-110"
"14109",15.992725,18.310734,16.9264884285714,16.972298,"2024-29-306"
"14110",17.7228,20.186577,19.0432332857143,19.070408,"2024-29-106"
"14111",22.253284,24.368948,23.0821734285714,22.86636,"2024-29-205"
"14112",26.422825,27.9015,27.2451997142857,27.373234,"2024-29-504"
"14113",18.528763,20.278934,19.1924771428571,19.170265,"2024-29-402"
"14114",21.128258,23.290148,22.0535128571429,21.879915,"2024-29-407"
"14115",22.904266,25.987442,24.2739071428571,24.298626,"2024-29-603"
"14116",27.722023,28.898525,28.287269,28.234749,"2024-29-505"
"14117",18.420895,20.869402,19.5969165714286,19.643072,"2024-29-301"
"14118",26.97665,27.959568,27.499453,27.557793,"2024-29-506"
"14119",27.664188,29.747799,28.687749,28.740837,"2024-29-610"
"14120",20.31456,22.467934,21.3249028571429,21.278955,"2024-29-608"
"14121",19.47924,21.672178,20.4563464285714,20.424545,"2024-29-118"
"14122",17.567183,20.010345,18.7856608571429,18.79319,"2024-29-103"
"14123",16.328268,18.719372,17.6317405714286,17.731041,"2024-29-117"
"14124",15.53404,18.145653,16.8844648571429,16.95907,"2024-29-308"
"14125",20.369675,22.58223,21.3741085714286,21.347254,"2024-29-102"
"14126",27.935696,29.666573,28.5920095714286,28.330673,"2024-29-602"
"14127",20.771957,22.761261,21.5794394285714,21.426216,"2024-29-408"
"14128",29.623226,30.597137,30.0216751428571,29.85959,"2024-29-611"
"14129",17.973852,20.06994,18.819341,18.784025,"2024-29-108"
"14130",NA,NA,NA,NA,"2024-29-607"
"14131",21.065147,22.851946,21.7509018571429,21.574732,"2024-29-203"
"14132",27.211891,28.27898,27.6834772857143,27.54778,"2024-29-215"
"14133",24.829453,27.638947,25.9955178571429,25.724949,"2024-29-706"
"14134",16.39147,18.115067,17.0217727142857,16.953997,"2024-29-401"
"14135",25.989159,27.100021,26.4086398571429,26.196266,"2024-29-511"
"14136",20.02033,22.644394,21.1473757142857,21.290972,"2024-29-304"
"14137",27.685432,29.570904,28.5500805714286,28.540333,"2024-29-510"
"14138",18.308594,20.508152,19.2692352857143,19.257742,"2024-29-303"
"14139",18.501919,20.785791,19.753198,19.815718,"2024-29-120"
"14140",26.134449,27.477612,26.7497734285714,26.636162,"2024-29-501"
"14141",20.01929,22.626356,21.11548,21.183535,"2024-29-701"
"14142",26.685966,28.191406,27.4509728571429,27.456429,"2024-29-214"
"14143",25.703224,28.114717,26.7816262857143,26.919598,"2024-29-705"
"14144",19.47924,21.672178,20.4563464285714,20.424545,"2024-29-115"
"14145",23.927784,25.441238,24.6209608571429,24.496017,"2024-29-604"
"14146",21.7695,24.077885,22.8564461428571,22.6932,"2024-29-107"
"14147",18.989527,20.93836,19.7445145714286,19.717747,"2024-29-114"
"14148",25.800747,26.846636,26.2498597142857,26.235607,"2024-29-509"
"14149",20.47513,22.054659,21.1191408571429,20.99454,"2024-29-206"
"14150",26.092491,27.166544,26.5896054285714,26.256577,"2024-29-502"
"14151",16.654886,18.820042,17.4504072857143,17.476105,"2024-29-307"
"14152",28.263931,29.772697,28.8118147142857,28.611397,"2024-29-209"
"14153",27.821426,29.732368,28.7883097142857,28.695328,"2024-29-605"
"14154",21.494226,23.499043,22.248169,22.004887,"2024-29-207"
"14155",17.015383,19.791328,18.353126,18.507925,"2024-29-302"
"14156",29.44963,30.581234,30.0752527142857,30.161903,"2024-29-609"
"14157",25.879654,28.01885,26.8974285714286,26.955952,"2024-29-702"
"14158",18.987324,20.558098,19.5497134285714,19.571617,"2024-29-208"
"14159",28.593746,29.753807,29.2003865714286,29.238194,"2024-29-601"
"14160",23.608604,25.439386,24.5545131428571,24.512922,"2024-29-104"
"14161",22.043575,24.85399,23.4300588571429,23.57566,"2024-29-119"
"14162",29.229736,30.422443,29.881129,29.865635,"2024-29-606"
"14163",24.925735,26.376802,25.592506,25.323864,"2024-29-216"
"14164",26.327019,27.632126,26.9724391428571,26.889206,"2024-29-210"
"14165",18.989527,20.93836,19.7445145714286,19.717747,"2024-29-406"
"14166",20.369675,22.58223,21.3741085714286,21.347254,"2024-29-101"
"14167",24.734295,26.760288,25.5029,25.304234,"2024-29-204"
"14168",20.053394,22.132275,20.930188,20.900082,"2024-29-409"
"14169",19.163357,21.090473,19.9279091428571,19.905975,"2024-29-405"
"14170",22.105051,23.407864,22.7633222857143,22.795979,"2024-29-202"
"14171",20.54303,22.789633,21.5638917142857,21.454952,"2024-29-109"
"14172",18.528763,20.278934,19.1924771428571,19.170265,"2024-29-404"
"14173",26.429924,27.23233,26.772965,26.526806,"2024-29-503"
"14174",20.053394,22.132275,20.930188,20.900082,"2024-29-403"
"14175",25.38264,27.125244,26.1215251428571,25.683044,"2024-29-410"
"14176",18.180027,19.671858,18.8013117142857,18.82386,"2024-29-212"
"14177",25.197884,27.763796,26.2524874285714,26.129581,"2024-29-703"
"14178",20.222319,23.017769,21.3951628571429,21.227407,"2024-29-704"
"14179",22.09229,24.098154,23.2175751428571,23.303068,"2024-29-105"
"14180",20.053394,22.132275,20.930188,20.900082,"2024-29-113"
"14181",23.349672,24.282837,23.7627534285714,23.83589,"2024-29-508"
"14182",20.136509,22.976686,21.2083947142857,21.41781,"2024-29-305"
"14183",26.690928,28.098635,27.3201164285714,27.19651,"2024-29-116"
"14184",28.615955,29.638988,29.082021,29.14692,"2024-29-213"
"14185",17.315084,19.379639,18.0727348571429,18.08118,"2024-29-111"
"14186",19.291008,20.667944,19.9393201428571,19.96099,"2024-29-211"
"14187",25.298874,28.17006,26.8264782857143,27.012806,"2025-29-507"
"14188",20.72093,23.356947,22.397062,22.723515,"2025-29-112"
"14189",18.62377,21.779453,20.5898561428571,20.765997,"2025-29-201"
"14190",16.972956,19.863539,18.7832024285714,19.074224,"2025-29-110"
"14191",14.263117,17.64201,16.2149727142857,16.34289,"2025-29-306"
"14192",16.960907,19.666979,18.6661504285714,18.981316,"2025-29-106"
"14193",20.86249,24.008099,23.065232,23.46386,"2025-29-205"
"14194",27.112144,28.406109,27.5685602857143,27.515583,"2025-29-504"
"14195",16.861748,19.873466,18.6553221428571,18.761366,"2025-29-402"
"14196",19.702457,22.738731,21.620235,21.898514,"2025-29-407"
"14197",21.605314,24.657757,23.5724822857143,23.794693,"2025-29-603"
"14198",28.03498,29.082401,28.4364938571429,28.248348,"2025-29-505"
"14199",17.029749,20.084097,18.841521,19.059078,"2025-29-301"
"14200",26.67001,28.444187,27.4638627142857,27.529877,"2025-29-506"
"14201",28.031124,28.903,28.5635157142857,28.597076,"2025-29-610"
"14202",19.342411,21.109928,20.4929884285714,20.500303,"2025-29-608"
"14203",18.17404,20.991373,19.8451171428571,20.065308,"2025-29-118"
"14204",16.387436,19.267647,18.149489,18.4295,"2025-29-103"
"14205",15.674053,17.966684,17.0811615714286,17.327957,"2025-29-117"
"14206",14.349468,17.30125,16.1281275714286,16.369118,"2025-29-308"
"14207",19.080866,21.99499,20.8954798571429,21.167019,"2025-29-102"
"14208",26.933289,29.383156,28.7693765714286,28.952045,"2025-29-602"
"14209",19.196173,22.253487,21.1085308571429,21.34144,"2025-29-408"
"14210",29.396465,31.106789,30.5823805714286,30.599987,"2025-29-611"
"14211",16.571278,19.418154,18.2014685714286,18.363642,"2025-29-108"
"14212",NA,NA,NA,NA,"2025-29-607"
"14213",19.316013,22.488867,21.3374347142857,21.547417,"2025-29-203"
"14214",26.893906,28.692554,27.6009657142857,27.512482,"2025-29-215"
"14215",23.63039,27.115225,25.6600981428571,25.654354,"2025-29-706"
"14216",14.779379,17.866148,16.5001694285714,16.446022,"2025-29-401"
"14217",26.03725,27.193367,26.6826338571429,26.525688,"2025-29-511"
"14218",18.48459,21.828865,20.3841204285714,20.461594,"2025-29-304"
"14219",27.876198,29.623436,28.760043,28.774643,"2025-29-510"
"14220",16.933943,19.812939,18.6127265714286,18.810287,"2025-29-303"
"14221",17.849695,20.289318,19.363682,19.642084,"2025-29-120"
