"","week_canton","pob"
"13397","2023-8-211",14676.6840684932
"13398","2023-8-212",22576.6757589041
"13399","2023-8-213",56033.4060630137
"13400","2023-8-214",36080.5156958904
"13401","2023-8-215",19686.2264849315
"13402","2023-8-216",17450.8838767123
"13403","2023-8-301",162328.181421918
"13404","2023-8-302",61174.8377780822
"13405","2023-8-303",113144.682887671
"13406","2023-8-304",15859.9626876712
"13407","2023-8-305",69302.7545369863
"13408","2023-8-306",15146.3405205479
"13409","2023-8-307",48598.1874383562
"13410","2023-8-308",45006.5105835616
"13411","2023-8-401",144518.029046575
"13412","2023-8-402",47903.8196547945
"13413","2023-8-403",49484.540030137
"13414","2023-8-404",44286.0919424658
"13415","2023-8-405",55802.4807123288
"13416","2023-8-406",23202.5499643836
"13417","2023-8-407",26241.7805945205
"13418","2023-8-408",21793.2170164384
"13419","2023-8-409",30335.2301945205
"13420","2023-8-410",92412.3474082192
"13421","2023-8-501",79563.6484465753
"13422","2023-8-502",58213.8010767123
"13423","2023-8-503",71310.9540739726
"13424","2023-8-504",25069.3395068493
"13425","2023-8-505",48357.8366684932
"13426","2023-8-506",32306.1003945205
"13427","2023-8-507",20010.549630137
"13428","2023-8-508",24735.1749260274
"13429","2023-8-509",11472.1329068493
"13430","2023-8-510",27319.4973780822
"13431","2023-8-511",7122.27975890411
"13432","2023-8-601",141606.560123288
"13433","2023-8-602",34679.7854493151
"13434","2023-8-603",54122.4075123288
"13435","2023-8-604",14796.8250630137
"13436","2023-8-605",29511.0845260274
"13437","2023-8-606",34264.4680821918
"13438","2023-8-607",32028.2646767123
"13439","2023-8-608",35958.0667972603
"13440","2023-8-609",21861.147490411
"13441","2023-8-610",52828.5510876712
"13442","2023-8-611",27524.2517972603
"13443","2023-8-701",92622.2927643836
"13444","2023-8-702",153462.020849315
"13445","2023-8-703",56957.7496575342
"13446","2023-8-704",44874.5681123288
"13447","2023-8-705",44996.5316136986
"13448","2023-8-706",57433.277309589
"13449","2023-9-101",350892.336084932
"13450","2023-9-102",70464.1381890411
"13451","2023-9-103",242739.661567123
"13452","2023-9-104",38841.6015287671
"13453","2023-9-105",17948.6623342466
"13454","2023-9-106",62420.9084164384
"13455","2023-9-107",28611.5954493151
"13456","2023-9-108",138989.387536986
"13457","2023-9-109",61073.1925945206
"13458","2023-9-110",95648.6894438356
"13459","2023-9-111",71181.0135205479
"13460","2023-9-112",21887.0218876712
"13461","2023-9-113",84713.9254876712
"13462","2023-9-114",61451.8407315069
"13463","2023-9-115",61220.5908109589
"13464","2023-9-116",7287.28647123288
"13465","2023-9-117",7787.50071780822
"13466","2023-9-118",78919.5125424657
"13467","2023-9-119",134339.843249315
"13468","2023-9-120",13355.7916164384
"13469","2023-9-201",322214.626569863
"13470","2023-9-202",91151.2276739726
"13471","2023-9-203",79727.1653479452
"13472","2023-9-204",7453.85075616438
"13473","2023-9-205",30151.0575232877
"13474","2023-9-206",49731.3595479452
"13475","2023-9-207",42052.9013232877
"13476","2023-9-208",34933.1233315068
"13477","2023-9-209",24689.9911616438
"13478","2023-9-210",207464.059380822
"13479","2023-9-211",14678.1588630137
"13480","2023-9-212",22579.0444821918
"13481","2023-9-213",56041.8678739726
"13482","2023-9-214",36091.3976082192
"13483","2023-9-215",19688.975030137
"13484","2023-9-216",17455.6352465753
"13485","2023-9-301",162337.693156164
"13486","2023-9-302",61178.6414438356
"13487","2023-9-303",113155.704224658
"13488","2023-9-304",15859.3556246575
"13489","2023-9-305",69298.3499260274
"13490","2023-9-306",15146.9229589041
"13491","2023-9-307",48600.7591232877
"13492","2023-9-308",45009.3318328767
"13493","2023-9-401",144536.601906849
"13494","2023-9-402",47911.975690411
"13495","2023-9-403",49489.661939726
"13496","2023-9-404",44292.8751150685
"13497","2023-9-405",55810.8955753425
"13498","2023-9-406",23205.1010712329
"13499","2023-9-407",26244.0468109589
"13500","2023-9-408",21796.4899671233
"13501","2023-9-409",30336.5626109589
"13502","2023-9-410",92446.1901835616
"13503","2023-9-501",79581.9861068493
"13504","2023-9-502",58220.2828465753
"13505","2023-9-503",71327.4358520548
"13506","2023-9-504",25074.0789863014
"13507","2023-9-505",48370.5436630137
"13508","2023-9-506",32310.0312109589
"13509","2023-9-507",20011.433739726
"13510","2023-9-508",24736.4101479452
"13511","2023-9-509",11472.1081863014
"13512","2023-9-510",27325.7482438356
"13513","2023-9-511",7122.64648219178
"13514","2023-9-601",141630.368753425
"13515","2023-9-602",34686.8981013699
"13516","2023-9-603",54130.8769753425
"13517","2023-9-604",14798.2518739726
"13518","2023-9-605",29511.0219479452
"13519","2023-9-606",34271.0258356164
"13520","2023-9-607",32028.3666465753
"13521","2023-9-608",35955.6474054795
"13522","2023-9-609",21866.8000191781
"13523","2023-9-610",52833.5748246575
"13524","2023-9-611",27535.4544054795
"13525","2023-9-701",92618.7034712329
"13526","2023-9-702",153486.30030137
"13527","2023-9-703",56959.3496849315
"13528","2023-9-704",44885.1417753425
"13529","2023-9-705",45001.0447726027
"13530","2023-9-706",57445.3053808219
"13531","2023-10-101",350914.570712329
"13532","2023-10-102",70470.9509726027
"13533","2023-10-103",242762.164917808
"13534","2023-10-104",38845.1558219178
"13535","2023-10-105",17949.3758356164
"13536","2023-10-106",62425.2310410959
"13537","2023-10-107",28613.5341232877
"13538","2023-10-108",139000.728342466
"13539","2023-10-109",61082.7589863014
"13540","2023-10-110",95664.645109589
"13541","2023-10-111",71188.8493013699
"13542","2023-10-112",21888.0772191781
"13543","2023-10-113",84720.3932191781
"13544","2023-10-114",61454.2133287671
"13545","2023-10-115",61220.5470273973
"13546","2023-10-116",7288.21917808219
"13547","2023-10-117",7787.70379452055
"13548","2023-10-118",78924.6273561644
"13549","2023-10-119",134334.814123288
"13550","2023-10-120",13357.1560410959
"13551","2023-10-201",322264.617424658
"13552","2023-10-202",91162.9766849315
"13553","2023-10-203",79737.706369863
"13554","2023-10-204",7454.63489041096
"13555","2023-10-205",30154.6708082192
"13556","2023-10-206",49736.947369863
"13557","2023-10-207",42059.0038082192
"13558","2023-10-208",34939.0043287671
"13559","2023-10-209",24694.5299041096
"13560","2023-10-210",207501.511452055
"13561","2023-10-211",14679.6336575342
"13562","2023-10-212",22581.4132054794
"13563","2023-10-213",56050.3296849315
"13564","2023-10-214",36102.2795205479
"13565","2023-10-215",19691.7235753425
"13566","2023-10-216",17460.3866164384
"13567","2023-10-301",162347.204890411
"13568","2023-10-302",61182.445109589
"13569","2023-10-303",113166.725561644
"13570","2023-10-304",15858.7485616438
"13571","2023-10-305",69293.9453150685
"13572","2023-10-306",15147.5053972603
"13573","2023-10-307",48603.3308082192
"13574","2023-10-308",45012.1530821918
"13575","2023-10-401",144555.174767123
"13576","2023-10-402",47920.1317260274
"13577","2023-10-403",49494.7838493151
"13578","2023-10-404",44299.6582876712
"13579","2023-10-405",55819.3104383562
"13580","2023-10-406",23207.6521780822
"13581","2023-10-407",26246.3130273973
"13582","2023-10-408",21799.7629178082
"13583","2023-10-409",30337.8950273973
"13584","2023-10-410",92480.0329589041
"13585","2023-10-501",79600.3237671233
"13586","2023-10-502",58226.7646164384
"13587","2023-10-503",71343.917630137
"13588","2023-10-504",25078.8184657534
"13589","2023-10-505",48383.2506575342
"13590","2023-10-506",32313.9620273973
"13591","2023-10-507",20012.3178493151
"13592","2023-10-508",24737.645369863
"13593","2023-10-509",11472.0834657534
"13594","2023-10-510",27331.999109589
"13595","2023-10-511",7123.01320547945
"13596","2023-10-601",141654.177383562
"13597","2023-10-602",34694.0107534247
"13598","2023-10-603",54139.3464383562
"13599","2023-10-604",14799.6786849315
"13600","2023-10-605",29510.959369863
"13601","2023-10-606",34277.5835890411
"13602","2023-10-607",32028.4686164384
"13603","2023-10-608",35953.2280136986
"13604","2023-10-609",21872.4525479452
"13605","2023-10-610",52838.5985616438
"13606","2023-10-611",27546.6570136986
"13607","2023-10-701",92615.1141780822
"13608","2023-10-702",153510.579753425
"13609","2023-10-703",56960.9497123288
"13610","2023-10-704",44895.7154383562
"13611","2023-10-705",45005.5579315068
"13612","2023-10-706",57457.3334520548
"13613","2023-11-101",350936.805339726
"13614","2023-11-102",70477.7637561644
"13615","2023-11-103",242784.668268493
"13616","2023-11-104",38848.7101150685
"13617","2023-11-105",17950.0893369863
"13618","2023-11-106",62429.5536657534
"13619","2023-11-107",28615.4727972603
"13620","2023-11-108",139012.069147945
"13621","2023-11-109",61092.3253780822
"13622","2023-11-110",95680.6007753425
"13623","2023-11-111",71196.6850821918
"13624","2023-11-112",21889.1325506849
"13625","2023-11-113",84726.8609506849
"13626","2023-11-114",61456.5859260274
"13627","2023-11-115",61220.5032438356
"13628","2023-11-116",7289.15188493151
"13629","2023-11-117",7787.90687123288
"13630","2023-11-118",78929.742169863
"13631","2023-11-119",134329.78499726
"13632","2023-11-120",13358.5204657534
"13633","2023-11-201",322314.608279452
"13634","2023-11-202",91174.7256958904
"13635","2023-11-203",79748.2473917808
"13636","2023-11-204",7455.41902465753
"13637","2023-11-205",30158.2840931507
"13638","2023-11-206",49742.5351917808
"13639","2023-11-207",42065.1062931507
"13640","2023-11-208",34944.8853260274
"13641","2023-11-209",24699.0686465753
"13642","2023-11-210",207538.963523288
"13643","2023-11-211",14681.1084520548
"13644","2023-11-212",22583.7819287671
"13645","2023-11-213",56058.7914958904
"13646","2023-11-214",36113.1614328767
"13647","2023-11-215",19694.4721205479
"13648","2023-11-216",17465.1379863014
"13649","2023-11-301",162356.716624658
"13650","2023-11-302",61186.2487753425
"13651","2023-11-303",113177.74689863
"13652","2023-11-304",15858.1414986301
"13653","2023-11-305",69289.5407041096
"13654","2023-11-306",15148.0878356164
"13655","2023-11-307",48605.9024931507
"13656","2023-11-308",45014.9743315068
"13657","2023-11-401",144573.747627397
"13658","2023-11-402",47928.2877616438
"13659","2023-11-403",49499.9057589041
"13660","2023-11-404",44306.441460274
"13661","2023-11-405",55827.7253013699
"13662","2023-11-406",23210.2032849315
"13663","2023-11-407",26248.5792438356
"13664","2023-11-408",21803.0358684931
"13665","2023-11-409",30339.2274438356
"13666","2023-11-410",92513.8757342466
"13667","2023-11-501",79618.6614273973
"13668","2023-11-502",58233.2463863014
"13669","2023-11-503",71360.3994082192
"13670","2023-11-504",25083.5579452055
"13671","2023-11-505",48395.9576520548
"13672","2023-11-506",32317.8928438356
"13673","2023-11-507",20013.2019589041
"13674","2023-11-508",24738.8805917808
"13675","2023-11-509",11472.0587452055
"13676","2023-11-510",27338.2499753425
"13677","2023-11-511",7123.37992876712
"13678","2023-11-601",141677.986013699
"13679","2023-11-602",34701.1234054795
"13680","2023-11-603",54147.8159013699
"13681","2023-11-604",14801.1054958904
"13682","2023-11-605",29510.8967917808
"13683","2023-11-606",34284.1413424658
"13684","2023-11-607",32028.5705863014
"13685","2023-11-608",35950.8086219178
"13686","2023-11-609",21878.1050767123
"13687","2023-11-610",52843.6222986301
"13688","2023-11-611",27557.8596219178
"13689","2023-11-701",92611.5248849315
"13690","2023-11-702",153534.859205479
"13691","2023-11-703",56962.549739726
"13692","2023-11-704",44906.2891013699
"13693","2023-11-705",45010.071090411
"13694","2023-11-706",57469.3615232877
"13695","2023-12-101",350959.039967123
"13696","2023-12-102",70484.576539726
"13697","2023-12-103",242807.171619178
"13698","2023-12-104",38852.2644082192
"13699","2023-12-105",17950.8028383562
"13700","2023-12-106",62433.876290411
"13701","2023-12-107",28617.4114712329
"13702","2023-12-108",139023.409953425
"13703","2023-12-109",61101.891769863
"13704","2023-12-110",95696.5564410959
"13705","2023-12-111",71204.5208630137
"13706","2023-12-112",21890.1878821918
"13707","2023-12-113",84733.3286821918
"13708","2023-12-114",61458.9585232877
"13709","2023-12-115",61220.459460274
"13710","2023-12-116",7290.08459178082
"13711","2023-12-117",7788.10994794521
"13712","2023-12-118",78934.8569835616
"13713","2023-12-119",134324.755871233
"13714","2023-12-120",13359.884890411
"13715","2023-12-201",322364.599134247
"13716","2023-12-202",91186.4747068493
"13717","2023-12-203",79758.7884136986
"13718","2023-12-204",7456.20315890411
"13719","2023-12-205",30161.8973780822
"13720","2023-12-206",49748.1230136986
"13721","2023-12-207",42071.2087780822
"13722","2023-12-208",34950.7663232877
"13723","2023-12-209",24703.6073890411
"13724","2023-12-210",207576.415594521
"13725","2023-12-211",14682.5832465753
"13726","2023-12-212",22586.1506520548
"13727","2023-12-213",56067.2533068493
"13728","2023-12-214",36124.0433452055
"13729","2023-12-215",19697.2206657534
"13730","2023-12-216",17469.8893561644
"13731","2023-12-301",162366.228358904
"13732","2023-12-302",61190.0524410959
"13733","2023-12-303",113188.768235616
"13734","2023-12-304",15857.5344356164
"13735","2023-12-305",69285.1360931507
"13736","2023-12-306",15148.6702739726
"13737","2023-12-307",48608.4741780822
"13738","2023-12-308",45017.7955808219
"13739","2023-12-401",144592.320487671
"13740","2023-12-402",47936.4437972603
"13741","2023-12-403",49505.0276684932
"13742","2023-12-404",44313.2246328767
"13743","2023-12-405",55836.1401643836
"13744","2023-12-406",23212.7543917808
"13745","2023-12-407",26250.845460274
"13746","2023-12-408",21806.3088191781
"13747","2023-12-409",30340.559860274
"13748","2023-12-410",92547.718509589
"13749","2023-12-501",79636.9990876712
"13750","2023-12-502",58239.7281561644
"13751","2023-12-503",71376.8811863014
"13752","2023-12-504",25088.2974246575
"13753","2023-12-505",48408.6646465753
"13754","2023-12-506",32321.823660274
"13755","2023-12-507",20014.0860684932
"13756","2023-12-508",24740.1158136986
"13757","2023-12-509",11472.0340246575
"13758","2023-12-510",27344.5008410959
"13759","2023-12-511",7123.74665205479
"13760","2023-12-601",141701.794643836
"13761","2023-12-602",34708.2360575342
"13762","2023-12-603",54156.2853643836
"13763","2023-12-604",14802.5323068493
"13764","2023-12-605",29510.8342136986
"13765","2023-12-606",34290.6990958904
"13766","2023-12-607",32028.6725561644
"13767","2023-12-608",35948.389230137
"13768","2023-12-609",21883.7576054795
"13769","2023-12-610",52848.6460356164
"13770","2023-12-611",27569.062230137
"13771","2023-12-701",92607.9355917808
"13772","2023-12-702",153559.138657534
"13773","2023-12-703",56964.1497671233
"13774","2023-12-704",44916.8627643836
"13775","2023-12-705",45014.5842493151
"13776","2023-12-706",57481.3895945205
"13777","2023-13-101",350981.274594521
"13778","2023-13-102",70491.3893232877
"13779","2023-13-103",242829.674969863
"13780","2023-13-104",38855.8187013699
"13781","2023-13-105",17951.516339726
"13782","2023-13-106",62438.1989150685
"13783","2023-13-107",28619.3501452055
"13784","2023-13-108",139034.750758904
"13785","2023-13-109",61111.4581616438
"13786","2023-13-110",95712.5121068493
"13787","2023-13-111",71212.3566438356
"13788","2023-13-112",21891.2432136986
"13789","2023-13-113",84739.7964136986
"13790","2023-13-114",61461.3311205479
"13791","2023-13-115",61220.4156767123
"13792","2023-13-116",7291.01729863014
"13793","2023-13-117",7788.31302465753
"13794","2023-13-118",78939.9717972603
"13795","2023-13-119",134319.726745205
"13796","2023-13-120",13361.2493150685
"13797","2023-13-201",322414.589989041
"13798","2023-13-202",91198.2237178082
"13799","2023-13-203",79769.3294356164
"13800","2023-13-204",7456.98729315069
"13801","2023-13-205",30165.5106630137
"13802","2023-13-206",49753.7108356164
"13803","2023-13-207",42077.3112630137
"13804","2023-13-208",34956.6473205479
"13805","2023-13-209",24708.1461315068
"13806","2023-13-210",207613.867665753
"13807","2023-13-211",14684.0580410959
"13808","2023-13-212",22588.5193753425
"13809","2023-13-213",56075.7151178082
"13810","2023-13-214",36134.9252575342
"13811","2023-13-215",19699.9692109589
"13812","2023-13-216",17474.6407260274
"13813","2023-13-301",162375.740093151
"13814","2023-13-302",61193.8561068493
"13815","2023-13-303",113199.789572603
"13816","2023-13-304",15856.9273726027
"13817","2023-13-305",69280.7314821918
"13818","2023-13-306",15149.2527123288
"13819","2023-13-307",48611.0458630137
"13820","2023-13-308",45020.616830137
"13821","2023-13-401",144610.893347945
"13822","2023-13-402",47944.5998328767
"13823","2023-13-403",49510.1495780822
"13824","2023-13-404",44320.0078054795
"13825","2023-13-405",55844.5550273973
"13826","2023-13-406",23215.3054986301
"13827","2023-13-407",26253.1116767123
"13828","2023-13-408",21809.581769863
