,actual,pred,week_canton
4161,0,0.36708498,2024-10-114
4162,1,0.12354676,2024-11-114
4163,0,0.6947275,2024-12-114
4164,0,0.1661658,2024-13-114
4165,2,0.26673612,2024-14-114
4166,0,0.9272121,2024-15-114
4167,1,0.8579369,2024-16-114
4168,0,0.5470151,2024-17-114
4169,0,0.3428344,2024-18-114
4170,1,0.38961545,2024-19-114
4171,0,0.42297825,2024-20-114
4172,3,0.2470977,2024-21-114
4173,0,1.9809474,2024-22-114
4174,0,0.83206326,2024-23-114
4175,1,1.1648041,2024-24-114
4176,0,0.8799921,2024-25-114
4177,0,0.5683391,2024-26-114
4178,0,0.48986512,2024-27-114
4179,0,0.18571988,2024-28-114
4180,0,0.2812054,2024-29-114
4181,0,0.07911195,2024-30-114
4182,1,0.06942506,2024-31-114
4183,0,0.3852562,2024-32-114
4184,2,0.15858057,2024-33-114
4185,3,0.9607585,2024-34-114
4186,0,2.1897607,2024-35-114
4187,1,1.2811347,2024-36-114
4188,0,1.2583754,2024-37-114
4189,2,0.91030365,2024-38-114
4190,0,1.3900608,2024-39-114
4191,2,0.6374467,2024-40-114
4192,3,1.3708018,2024-41-114
4193,0,2.1958647,2024-42-114
4194,1,1.3732308,2024-43-114
4195,1,1.5105461,2024-44-114
4196,0,1.1337528,2024-45-114
4197,1,0.8057902,2024-46-114
4198,1,0.603787,2024-47-114
4199,0,0.59177446,2024-48-114
4200,2,0.8389052,2024-49-114
4201,0,0.80178404,2024-50-114
4202,0,0.56893575,2024-51-114
4203,0,0.5049454,2024-52-114
4456,2,1.3251891,2024-1-115
4457,1,1.431208,2024-2-115
4458,0,0.9892876,2024-3-115
4459,0,2.229882,2024-4-115
4460,1,0.9108339,2024-5-115
4461,0,0.87072366,2024-6-115
4462,0,0.10384143,2024-7-115
4463,1,0.4905949,2024-8-115
4464,1,0.6545802,2024-9-115
4465,1,0.73337084,2024-10-115
4466,0,0.96995646,2024-11-115
4467,1,0.8270435,2024-12-115
4468,3,0.5949694,2024-13-115
4469,1,1.944264,2024-14-115
4470,3,1.1840093,2024-15-115
4471,0,2.3019717,2024-16-115
4472,0,0.9054343,2024-17-115
4473,1,1.2124231,2024-18-115
4474,0,0.6405203,2024-19-115
4475,4,0.95255375,2024-20-115
4476,1,2.5176322,2024-21-115
4477,0,1.2596388,2024-22-115
4478,1,1.2925797,2024-23-115
4479,3,1.1944407,2024-24-115
4480,0,2.6938183,2024-25-115
4481,0,1.2645622,2024-26-115
4482,0,1.0550927,2024-27-115
4483,1,0.9037685,2024-28-115
4484,2,0.8718609,2024-29-115
4485,2,0.9190726,2024-30-115
4486,2,1.6960398,2024-31-115
4487,2,2.0572214,2024-32-115
4488,3,2.1264117,2024-33-115
4489,4,2.577816,2024-34-115
4490,4,3.3340735,2024-35-115
4491,3,4.1449437,2024-36-115
4492,1,4.398899,2024-37-115
4493,3,3.1262023,2024-38-115
4494,0,3.4572802,2024-39-115
4495,4,2.2844608,2024-40-115
4496,5,3.0342977,2024-41-115
4497,0,3.657678,2024-42-115
4498,0,2.653367,2024-43-115
4499,0,1.8097184,2024-44-115
4500,0,1.409423,2024-45-115
4501,2,0.7455691,2024-46-115
4502,0,0.8733776,2024-47-115
4503,3,0.6358781,2024-48-115
4504,1,1.4504908,2024-49-115
4505,1,0.9641097,2024-50-115
4506,0,0.9068035,2024-51-115
4507,0,0.69211566,2024-52-115
4760,0,0.7142751,2024-1-116
4761,0,1.831639,2024-2-116
4762,0,-0.08630057,2024-3-116
4763,0,0.51082087,2024-4-116
4764,0,0.64685214,2024-5-116
4765,0,0.5160788,2024-6-116
4766,0,0.053363003,2024-7-116
4767,0,0.4395095,2024-8-116
4768,0,0.11501495,2024-9-116
4769,0,0.11556353,2024-10-116
4770,0,0.35567227,2024-11-116
4771,0,0.35662818,2024-12-116
4772,0,-0.087227784,2024-13-116
4773,0,0.26719216,2024-14-116
4774,0,0.38756266,2024-15-116
4775,0,0.13267842,2024-16-116
4776,0,0.13090311,2024-17-116
