"","group","busquedas","week_canton"
"21472","mobility_finance",0,"2021-16-601"
"21473","mobility_finance",0,"2021-16-602"
"21474","mobility_finance",0,"2021-16-603"
"21475","mobility_finance",0,"2021-16-604"
"21476","mobility_finance",0,"2021-16-605"
"21477","mobility_finance",0,"2021-16-606"
"21478","mobility_finance",0,"2021-16-607"
"21479","mobility_finance",0,"2021-16-608"
"21480","mobility_finance",0,"2021-16-609"
"21481","mobility_finance",0,"2021-16-610"
"21482","mobility_finance",0,"2021-16-611"
"21483","mobility_finance",0,"2021-16-701"
"21484","mobility_finance",0,"2021-16-702"
"21485","mobility_finance",0,"2021-16-703"
"21486","mobility_finance",0,"2021-16-704"
"21487","mobility_finance",0,"2021-16-705"
"21488","mobility_finance",0,"2021-16-706"
"21489","water",0,"2021-16-101"
"21490","water",0,"2021-16-102"
"21491","water",0,"2021-16-103"
"21492","water",0,"2021-16-104"
"21493","water",0,"2021-16-105"
"21494","water",0,"2021-16-106"
"21495","water",0,"2021-16-107"
"21496","water",0,"2021-16-108"
"21497","water",0,"2021-16-109"
"21498","water",0,"2021-16-110"
"21499","water",0,"2021-16-111"
"21500","water",0,"2021-16-112"
"21501","water",0,"2021-16-113"
"21502","water",0,"2021-16-114"
"21503","water",0,"2021-16-115"
"21504","water",0,"2021-16-116"
"21505","water",0,"2021-16-117"
"21506","water",0,"2021-16-118"
"21507","water",0,"2021-16-119"
"21508","water",0,"2021-16-120"
"21509","water",0,"2021-16-201"
"21510","water",0,"2021-16-202"
"21511","water",0,"2021-16-203"
"21512","water",0,"2021-16-204"
"21513","water",0,"2021-16-205"
"21514","water",0,"2021-16-206"
"21515","water",0,"2021-16-207"
"21516","water",0,"2021-16-208"
"21517","water",0,"2021-16-209"
"21518","water",0,"2021-16-210"
"21519","water",0,"2021-16-211"
"21520","water",0,"2021-16-212"
"21521","water",0,"2021-16-213"
"21522","water",0,"2021-16-214"
"21523","water",0,"2021-16-215"
"21524","water",0,"2021-16-216"
"21525","water",0,"2021-16-301"
"21526","water",0,"2021-16-302"
"21527","water",0,"2021-16-303"
"21528","water",0,"2021-16-304"
"21529","water",0,"2021-16-305"
"21530","water",0,"2021-16-306"
"21531","water",0,"2021-16-307"
"21532","water",0,"2021-16-308"
"21533","water",0,"2021-16-401"
"21534","water",0,"2021-16-402"
"21535","water",0,"2021-16-403"
"21536","water",0,"2021-16-404"
"21537","water",0,"2021-16-405"
"21538","water",0,"2021-16-406"
"21539","water",0,"2021-16-407"
"21540","water",0,"2021-16-408"
"21541","water",0,"2021-16-409"
"21542","water",0,"2021-16-410"
"21543","water",0,"2021-16-501"
"21544","water",0,"2021-16-502"
"21545","water",0,"2021-16-503"
"21546","water",0,"2021-16-504"
"21547","water",0,"2021-16-505"
"21548","water",0,"2021-16-506"
"21549","water",0,"2021-16-507"
"21550","water",0,"2021-16-508"
"21551","water",0,"2021-16-509"
"21552","water",0,"2021-16-510"
"21553","water",0,"2021-16-511"
"21554","water",0,"2021-16-701"
"21555","water",0,"2021-16-702"
"21556","water",0,"2021-16-703"
"21557","water",0,"2021-16-704"
"21558","water",0,"2021-16-705"
"21559","water",0,"2021-16-706"
"21560","dengue_spread",0,"2021-17-101"
"21561","dengue_spread",0,"2021-17-102"
"21562","dengue_spread",0,"2021-17-103"
"21563","dengue_spread",0,"2021-17-104"
"21564","dengue_spread",0,"2021-17-105"
"21565","dengue_spread",0,"2021-17-106"
"21566","dengue_spread",0,"2021-17-107"
"21567","dengue_spread",0,"2021-17-108"
"21568","dengue_spread",0,"2021-17-109"
"21569","dengue_spread",0,"2021-17-110"
"21570","dengue_spread",0,"2021-17-111"
"21571","dengue_spread",0,"2021-17-112"
"21572","dengue_spread",0,"2021-17-113"
"21573","dengue_spread",0,"2021-17-114"
"21574","dengue_spread",0,"2021-17-115"
"21575","dengue_spread",0,"2021-17-116"
"21576","dengue_spread",0,"2021-17-117"
"21577","dengue_spread",0,"2021-17-118"
"21578","dengue_spread",0,"2021-17-119"
"21579","dengue_spread",0,"2021-17-120"
"21580","dengue_spread",0,"2021-17-201"
"21581","dengue_spread",0,"2021-17-202"
"21582","dengue_spread",0,"2021-17-203"
"21583","dengue_spread",0,"2021-17-204"
"21584","dengue_spread",0,"2021-17-205"
"21585","dengue_spread",0,"2021-17-206"
"21586","dengue_spread",0,"2021-17-207"
"21587","dengue_spread",0,"2021-17-208"
"21588","dengue_spread",0,"2021-17-209"
"21589","dengue_spread",0,"2021-17-210"
"21590","dengue_spread",0,"2021-17-211"
"21591","dengue_spread",0,"2021-17-212"
"21592","dengue_spread",0,"2021-17-213"
"21593","dengue_spread",0,"2021-17-214"
"21594","dengue_spread",0,"2021-17-215"
"21595","dengue_spread",0,"2021-17-216"
"21596","dengue_spread",0,"2021-17-301"
"21597","dengue_spread",0,"2021-17-302"
"21598","dengue_spread",0,"2021-17-303"
"21599","dengue_spread",0,"2021-17-304"
"21600","dengue_spread",0,"2021-17-305"
"21601","dengue_spread",0,"2021-17-306"
"21602","dengue_spread",0,"2021-17-307"
"21603","dengue_spread",0,"2021-17-308"
"21604","dengue_spread",65.6,"2021-17-401"
"21605","dengue_spread",65.6,"2021-17-402"
"21606","dengue_spread",65.6,"2021-17-403"
"21607","dengue_spread",65.6,"2021-17-404"
"21608","dengue_spread",65.6,"2021-17-405"
"21609","dengue_spread",65.6,"2021-17-406"
"21610","dengue_spread",65.6,"2021-17-407"
"21611","dengue_spread",65.6,"2021-17-408"
"21612","dengue_spread",65.6,"2021-17-409"
"21613","dengue_spread",65.6,"2021-17-410"
"21614","dengue_spread",0,"2021-17-501"
"21615","dengue_spread",0,"2021-17-502"
"21616","dengue_spread",0,"2021-17-503"
"21617","dengue_spread",0,"2021-17-504"
"21618","dengue_spread",0,"2021-17-505"
"21619","dengue_spread",0,"2021-17-506"
"21620","dengue_spread",0,"2021-17-507"
"21621","dengue_spread",0,"2021-17-508"
"21622","dengue_spread",0,"2021-17-509"
"21623","dengue_spread",0,"2021-17-510"
"21624","dengue_spread",0,"2021-17-511"
"21625","dengue_spread",0,"2021-17-601"
"21626","dengue_spread",0,"2021-17-602"
"21627","dengue_spread",0,"2021-17-603"
"21628","dengue_spread",0,"2021-17-604"
"21629","dengue_spread",0,"2021-17-605"
"21630","dengue_spread",0,"2021-17-606"
"21631","dengue_spread",0,"2021-17-607"
"21632","dengue_spread",0,"2021-17-608"
"21633","dengue_spread",0,"2021-17-609"
"21634","dengue_spread",0,"2021-17-610"
"21635","dengue_spread",0,"2021-17-611"
"21636","dengue_spread",0,"2021-17-701"
"21637","dengue_spread",0,"2021-17-702"
"21638","dengue_spread",0,"2021-17-703"
"21639","dengue_spread",0,"2021-17-704"
"21640","dengue_spread",0,"2021-17-705"
"21641","dengue_spread",0,"2021-17-706"
"21642","employment",26.9,"2021-17-101"
"21643","employment",26.9,"2021-17-102"
"21644","employment",26.9,"2021-17-103"
"21645","employment",26.9,"2021-17-104"
"21646","employment",26.9,"2021-17-105"
"21647","employment",26.9,"2021-17-106"
"21648","employment",26.9,"2021-17-107"
"21649","employment",26.9,"2021-17-108"
"21650","employment",26.9,"2021-17-109"
"21651","employment",26.9,"2021-17-110"
"21652","employment",26.9,"2021-17-111"
"21653","employment",26.9,"2021-17-112"
"21654","employment",26.9,"2021-17-113"
"21655","employment",26.9,"2021-17-114"
"21656","employment",26.9,"2021-17-115"
"21657","employment",26.9,"2021-17-116"
"21658","employment",26.9,"2021-17-117"
"21659","employment",26.9,"2021-17-118"
"21660","employment",26.9,"2021-17-119"
"21661","employment",26.9,"2021-17-120"
"21662","employment",38.4,"2021-17-201"
"21663","employment",38.4,"2021-17-202"
"21664","employment",38.4,"2021-17-203"
"21665","employment",38.4,"2021-17-204"
"21666","employment",38.4,"2021-17-205"
"21667","employment",38.4,"2021-17-206"
"21668","employment",38.4,"2021-17-207"
"21669","employment",38.4,"2021-17-208"
"21670","employment",38.4,"2021-17-209"
"21671","employment",38.4,"2021-17-210"
"21672","employment",38.4,"2021-17-211"
"21673","employment",38.4,"2021-17-212"
"21674","employment",38.4,"2021-17-213"
"21675","employment",38.4,"2021-17-214"
"21676","employment",38.4,"2021-17-215"
"21677","employment",38.4,"2021-17-216"
"21678","employment",57.9,"2021-17-301"
"21679","employment",57.9,"2021-17-302"
"21680","employment",57.9,"2021-17-303"
"21681","employment",57.9,"2021-17-304"
"21682","employment",57.9,"2021-17-305"
"21683","employment",57.9,"2021-17-306"
"21684","employment",57.9,"2021-17-307"
"21685","employment",57.9,"2021-17-308"
"21686","employment",37.8,"2021-17-401"
"21687","employment",37.8,"2021-17-402"
"21688","employment",37.8,"2021-17-403"
"21689","employment",37.8,"2021-17-404"
"21690","employment",37.8,"2021-17-405"
"21691","employment",37.8,"2021-17-406"
"21692","employment",37.8,"2021-17-407"
"21693","employment",37.8,"2021-17-408"
"21694","employment",37.8,"2021-17-409"
"21695","employment",37.8,"2021-17-410"
"21696","employment",0,"2021-17-501"
"21697","employment",0,"2021-17-502"
"21698","employment",0,"2021-17-503"
"21699","employment",0,"2021-17-504"
"21700","employment",0,"2021-17-505"
"21701","employment",0,"2021-17-506"
"21702","employment",0,"2021-17-507"
"21703","employment",0,"2021-17-508"
"21704","employment",0,"2021-17-509"
"21705","employment",0,"2021-17-510"
"21706","employment",0,"2021-17-511"
"21707","employment",0,"2021-17-601"
"21708","employment",0,"2021-17-602"
"21709","employment",0,"2021-17-603"
"21710","employment",0,"2021-17-604"
"21711","employment",0,"2021-17-605"
"21712","employment",0,"2021-17-606"
"21713","employment",0,"2021-17-607"
"21714","employment",0,"2021-17-608"
"21715","employment",0,"2021-17-609"
"21716","employment",0,"2021-17-610"
"21717","employment",0,"2021-17-611"
"21718","employment",0,"2021-17-701"
"21719","employment",0,"2021-17-702"
"21720","employment",0,"2021-17-703"
"21721","employment",0,"2021-17-704"
"21722","employment",0,"2021-17-705"
"21723","employment",0,"2021-17-706"
"21724","mobility_finance",0,"2021-17-101"
"21725","mobility_finance",0,"2021-17-102"
"21726","mobility_finance",0,"2021-17-103"
"21727","mobility_finance",0,"2021-17-104"
"21728","mobility_finance",0,"2021-17-105"
"21729","mobility_finance",0,"2021-17-106"
"21730","mobility_finance",0,"2021-17-107"
"21731","mobility_finance",0,"2021-17-108"
"21732","mobility_finance",0,"2021-17-109"
"21733","mobility_finance",0,"2021-17-110"
"21734","mobility_finance",0,"2021-17-111"
"21735","mobility_finance",0,"2021-17-112"
"21736","mobility_finance",0,"2021-17-113"
"21737","mobility_finance",0,"2021-17-114"
"21738","mobility_finance",0,"2021-17-115"
"21739","mobility_finance",0,"2021-17-116"
"21740","mobility_finance",0,"2021-17-117"
"21741","mobility_finance",0,"2021-17-118"
"21742","mobility_finance",0,"2021-17-119"
"21743","mobility_finance",0,"2021-17-120"
"21744","mobility_finance",0,"2021-17-201"
"21745","mobility_finance",0,"2021-17-202"
"21746","mobility_finance",0,"2021-17-203"
"21747","mobility_finance",0,"2021-17-204"
"21748","mobility_finance",0,"2021-17-205"
"21749","mobility_finance",0,"2021-17-206"
"21750","mobility_finance",0,"2021-17-207"
"21751","mobility_finance",0,"2021-17-208"
"21752","mobility_finance",0,"2021-17-209"
"21753","mobility_finance",0,"2021-17-210"
"21754","mobility_finance",0,"2021-17-211"
"21755","mobility_finance",0,"2021-17-212"
"21756","mobility_finance",0,"2021-17-213"
"21757","mobility_finance",0,"2021-17-214"
"21758","mobility_finance",0,"2021-17-215"
"21759","mobility_finance",0,"2021-17-216"
"21760","mobility_finance",0,"2021-17-301"
"21761","mobility_finance",0,"2021-17-302"
"21762","mobility_finance",0,"2021-17-303"
"21763","mobility_finance",0,"2021-17-304"
"21764","mobility_finance",0,"2021-17-305"
"21765","mobility_finance",0,"2021-17-306"
"21766","mobility_finance",0,"2021-17-307"
"21767","mobility_finance",0,"2021-17-308"
"21768","mobility_finance",0,"2021-17-401"
"21769","mobility_finance",0,"2021-17-402"
"21770","mobility_finance",0,"2021-17-403"
"21771","mobility_finance",0,"2021-17-404"
"21772","mobility_finance",0,"2021-17-405"
"21773","mobility_finance",0,"2021-17-406"
"21774","mobility_finance",0,"2021-17-407"
"21775","mobility_finance",0,"2021-17-408"
"21776","mobility_finance",0,"2021-17-409"
"21777","mobility_finance",0,"2021-17-410"
"21778","mobility_finance",0,"2021-17-501"
"21779","mobility_finance",0,"2021-17-502"
"21780","mobility_finance",0,"2021-17-503"
"21781","mobility_finance",0,"2021-17-504"
"21782","mobility_finance",0,"2021-17-505"
"21783","mobility_finance",0,"2021-17-506"
"21784","mobility_finance",0,"2021-17-507"
"21785","mobility_finance",0,"2021-17-508"
"21786","mobility_finance",0,"2021-17-509"
"21787","mobility_finance",0,"2021-17-510"
"21788","mobility_finance",0,"2021-17-511"
"21789","mobility_finance",0,"2021-17-601"
"21790","mobility_finance",0,"2021-17-602"
"21791","mobility_finance",0,"2021-17-603"
"21792","mobility_finance",0,"2021-17-604"
"21793","mobility_finance",0,"2021-17-605"
"21794","mobility_finance",0,"2021-17-606"
"21795","mobility_finance",0,"2021-17-607"
"21796","mobility_finance",0,"2021-17-608"
"21797","mobility_finance",0,"2021-17-609"
"21798","mobility_finance",0,"2021-17-610"
"21799","mobility_finance",0,"2021-17-611"
"21800","mobility_finance",0,"2021-17-701"
"21801","mobility_finance",0,"2021-17-702"
"21802","mobility_finance",0,"2021-17-703"
"21803","mobility_finance",0,"2021-17-704"
"21804","mobility_finance",0,"2021-17-705"
"21805","mobility_finance",0,"2021-17-706"
"21806","water",0,"2021-17-101"
"21807","water",0,"2021-17-102"
"21808","water",0,"2021-17-103"
"21809","water",0,"2021-17-104"
"21810","water",0,"2021-17-105"
"21811","water",0,"2021-17-106"
"21812","water",0,"2021-17-107"
"21813","water",0,"2021-17-108"
"21814","water",0,"2021-17-109"
"21815","water",0,"2021-17-110"
"21816","water",0,"2021-17-111"
"21817","water",0,"2021-17-112"
"21818","water",0,"2021-17-113"
"21819","water",0,"2021-17-114"
"21820","water",0,"2021-17-115"
"21821","water",0,"2021-17-116"
"21822","water",0,"2021-17-117"
"21823","water",0,"2021-17-118"
"21824","water",0,"2021-17-119"
"21825","water",0,"2021-17-120"
"21826","water",0,"2021-17-201"
"21827","water",0,"2021-17-202"
"21828","water",0,"2021-17-203"
"21829","water",0,"2021-17-204"
"21830","water",0,"2021-17-205"
"21831","water",0,"2021-17-206"
"21832","water",0,"2021-17-207"
"21833","water",0,"2021-17-208"
"21834","water",0,"2021-17-209"
"21835","water",0,"2021-17-210"
"21836","water",0,"2021-17-211"
"21837","water",0,"2021-17-212"
"21838","water",0,"2021-17-213"
"21839","water",0,"2021-17-214"
"21840","water",0,"2021-17-215"
"21841","water",0,"2021-17-216"
"21842","water",0,"2021-17-301"
"21843","water",0,"2021-17-302"
"21844","water",0,"2021-17-303"
"21845","water",0,"2021-17-304"
"21846","water",0,"2021-17-305"
"21847","water",0,"2021-17-306"
"21848","water",0,"2021-17-307"
"21849","water",0,"2021-17-308"
"21850","water",0,"2021-17-401"
"21851","water",0,"2021-17-402"
"21852","water",0,"2021-17-403"
"21853","water",0,"2021-17-404"
"21854","water",0,"2021-17-405"
"21855","water",0,"2021-17-406"
"21856","water",0,"2021-17-407"
"21857","water",0,"2021-17-408"
"21858","water",0,"2021-17-409"
"21859","water",0,"2021-17-410"
"21860","water",0,"2021-17-501"
"21861","water",0,"2021-17-502"
"21862","water",0,"2021-17-503"
"21863","water",0,"2021-17-504"
"21864","water",0,"2021-17-505"
"21865","water",0,"2021-17-506"
"21866","water",0,"2021-17-507"
"21867","water",0,"2021-17-508"
"21868","water",0,"2021-17-509"
"21869","water",0,"2021-17-510"
"21870","water",0,"2021-17-511"
"21871","water",0,"2021-17-701"
"21872","water",0,"2021-17-702"
"21873","water",0,"2021-17-703"
"21874","water",0,"2021-17-704"
"21875","water",0,"2021-17-705"
"21876","water",0,"2021-17-706"
"21877","dengue_spread",0,"2021-18-101"
"21878","dengue_spread",0,"2021-18-102"
"21879","dengue_spread",0,"2021-18-103"
"21880","dengue_spread",0,"2021-18-104"
"21881","dengue_spread",0,"2021-18-105"
"21882","dengue_spread",0,"2021-18-106"
"21883","dengue_spread",0,"2021-18-107"
"21884","dengue_spread",0,"2021-18-108"
"21885","dengue_spread",0,"2021-18-109"
"21886","dengue_spread",0,"2021-18-110"
"21887","dengue_spread",0,"2021-18-111"
"21888","dengue_spread",0,"2021-18-112"
"21889","dengue_spread",0,"2021-18-113"
"21890","dengue_spread",0,"2021-18-114"
"21891","dengue_spread",0,"2021-18-115"
"21892","dengue_spread",0,"2021-18-116"
"21893","dengue_spread",0,"2021-18-117"
"21894","dengue_spread",0,"2021-18-118"
"21895","dengue_spread",0,"2021-18-119"
"21896","dengue_spread",0,"2021-18-120"
"21897","dengue_spread",0,"2021-18-201"
"21898","dengue_spread",0,"2021-18-202"
"21899","dengue_spread",0,"2021-18-203"
"21900","dengue_spread",0,"2021-18-204"
"21901","dengue_spread",0,"2021-18-205"
"21902","dengue_spread",0,"2021-18-206"
"21903","dengue_spread",0,"2021-18-207"
"21904","dengue_spread",0,"2021-18-208"
"21905","dengue_spread",0,"2021-18-209"
"21906","dengue_spread",0,"2021-18-210"
"21907","dengue_spread",0,"2021-18-211"
"21908","dengue_spread",0,"2021-18-212"
"21909","dengue_spread",0,"2021-18-213"
"21910","dengue_spread",0,"2021-18-214"
"21911","dengue_spread",0,"2021-18-215"
"21912","dengue_spread",0,"2021-18-216"
"21913","dengue_spread",0,"2021-18-301"
"21914","dengue_spread",0,"2021-18-302"
"21915","dengue_spread",0,"2021-18-303"
"21916","dengue_spread",0,"2021-18-304"
"21917","dengue_spread",0,"2021-18-305"
"21918","dengue_spread",0,"2021-18-306"
"21919","dengue_spread",0,"2021-18-307"
"21920","dengue_spread",0,"2021-18-308"
"21921","dengue_spread",0,"2021-18-401"
"21922","dengue_spread",0,"2021-18-402"
"21923","dengue_spread",0,"2021-18-403"
"21924","dengue_spread",0,"2021-18-404"
"21925","dengue_spread",0,"2021-18-405"
"21926","dengue_spread",0,"2021-18-406"
"21927","dengue_spread",0,"2021-18-407"
"21928","dengue_spread",0,"2021-18-408"
"21929","dengue_spread",0,"2021-18-409"
"21930","dengue_spread",0,"2021-18-410"
"21931","dengue_spread",0,"2021-18-501"
"21932","dengue_spread",0,"2021-18-502"
"21933","dengue_spread",0,"2021-18-503"
"21934","dengue_spread",0,"2021-18-504"
"21935","dengue_spread",0,"2021-18-505"
"21936","dengue_spread",0,"2021-18-506"
"21937","dengue_spread",0,"2021-18-507"
"21938","dengue_spread",0,"2021-18-508"
"21939","dengue_spread",0,"2021-18-509"
"21940","dengue_spread",0,"2021-18-510"
"21941","dengue_spread",0,"2021-18-511"
"21942","dengue_spread",0,"2021-18-601"
"21943","dengue_spread",0,"2021-18-602"
"21944","dengue_spread",0,"2021-18-603"
"21945","dengue_spread",0,"2021-18-604"
"21946","dengue_spread",0,"2021-18-605"
"21947","dengue_spread",0,"2021-18-606"
