"","week","pob"
"27603","2025-37-508",24868.4125041096
"27604","2025-37-509",11457.682830137
"27605","2025-37-510",28123.6290383562
"27606","2025-37-511",7170.35193424658
"27607","2025-37-601",144653.044441096
"27608","2025-37-602",35568.222460274
"27609","2025-37-603",55167.880679452
"27610","2025-37-604",14976.4467835616
"27611","2025-37-605",29457.3575589041
"27612","2025-37-606",35083.3937041096
"27613","2025-37-607",31980.8327232877
"27614","2025-37-608",35539.6635013699
"27615","2025-37-609",22593.5159369863
"27616","2025-37-610",53405.1486410959
"27617","2025-37-611",28983.5457808219
"27618","2025-37-612",4846.83489589041
"27619","2025-37-613",14059.7953369863
"27620","2025-37-701",92005.7742328767
"27621","2025-37-702",156399.485767123
"27622","2025-37-703",57124.7064027397
"27623","2025-37-704",46239.9563534247
"27624","2025-37-705",45526.5937780822
"27625","2025-37-706",58938.3800657534
"27626","2025-38-  0",5197615.31981918
"27627","2025-38-101",353395.121947945
"27628","2025-38-102",71262.8988767123
"27629","2025-38-103",245323.977293151
"27630","2025-38-104",39251.076169863
"27631","2025-38-105",18017.7759424658
"27632","2025-38-106",62888.2679890411
"27633","2025-38-107",28817.8206356164
"27634","2025-38-108",140274.243150685
"27635","2025-38-109",62233.5511479452
"27636","2025-38-110",97641.5282520548
"27637","2025-38-111",72089.3127808219
"27638","2025-38-112",22005.6457945205
"27639","2025-38-113",85446.9479342466
"27640","2025-38-114",61653.1198493151
"27641","2025-38-115",61130.3295890411
"27642","2025-38-116",7407.01051232877
"27643","2025-38-117",7804.57222465753
"27644","2025-38-118",79487.324890411
"27645","2025-38-119",133473.512347945
"27646","2025-38-120",13516.0374821918
"27647","2025-38-201",328432.631619178
"27648","2025-38-202",92622.3822520548
"27649","2025-38-203",81024.9514164384
"27650","2025-38-204",7552.11696438356
"27651","2025-38-205",30584.0262
"27652","2025-38-206",50407.622909589
"27653","2025-38-207",42786.7001150685
"27654","2025-38-208",35673.6673315068
"27655","2025-38-209",25265.8150767123
"27656","2025-38-210",212127.385994521
"27657","2025-38-211",14856.6579534247
"27658","2025-38-212",22869.5100657534
"27659","2025-38-213",57062.0914684931
"27660","2025-38-214",37501.2766054794
"27661","2025-38-215",20016.395709589
"27662","2025-38-216",18086.1597917808
"27663","2025-38-301",163339.41259726
"27664","2025-38-302",61567.4110438356
"27665","2025-38-303",114430.952364384
"27666","2025-38-304",15756.7636958904
"27667","2025-38-305",68606.492769863
"27668","2025-38-306",15200.8036712329
"27669","2025-38-307",48853.3177561644
"27670","2025-38-308",45306.1561369863
"27671","2025-38-401",146780.538482192
"27672","2025-38-402",48928.0584931507
"27673","2025-38-403",50074.1266136986
"27674","2025-38-404",45197.0097123288
"27675","2025-38-405",56844.7751890411
"27676","2025-38-406",23510.6089589041
"27677","2025-38-407",26529.1350876712
"27678","2025-38-408",22186.2294465753
"27679","2025-38-409",30457.9083643836
"27680","2025-38-410",96879.0469753425
"27681","2025-38-501",81888.6553506849
"27682","2025-38-502",59017.0008219178
"27683","2025-38-503",73441.3543479452
"27684","2025-38-504",25670.6910876712
"27685","2025-38-505",50011.0404849315
"27686","2025-38-506",32766.9833178082
"27687","2025-38-507",20101.7978739726
"27688","2025-38-508",24869.1468136986
"27689","2025-38-509",11457.4103671233
"27690","2025-38-510",28129.3555945205
"27691","2025-38-511",7170.67098082192
"27692","2025-38-601",144675.405336986
"27693","2025-38-602",35574.4591342466
"27694","2025-38-603",55175.2495315068
"27695","2025-38-604",14977.7081452055
"27696","2025-38-605",29456.5916630137
"27697","2025-38-606",35089.2114136986
"27698","2025-38-607",31980.0602109589
"27699","2025-38-608",35535.7712712329
"27700","2025-38-609",22598.9515232877
"27701","2025-38-610",53408.8699369863
"27702","2025-38-611",28994.3486027397
"27703","2025-38-612",4847.11838630137
"27704","2025-38-613",14064.4427232877
"27705","2025-38-701",92000.366109589
"27706","2025-38-702",156419.642890411
"27707","2025-38-703",57125.5137424658
"27708","2025-38-704",46250.0609780822
"27709","2025-38-705",45530.145060274
"27710","2025-38-706",58949.0790191781
"27711","2025-39-  0",5198103.8219726
"27712","2025-39-101",353410.779931507
"27713","2025-39-102",71268.157890411
"27714","2025-39-103",245340.661438356
"27715","2025-39-104",39253.6923287671
"27716","2025-39-105",18018.1380821918
"27717","2025-39-106",62891.0663013699
"27718","2025-39-107",28818.9895205479
"27719","2025-39-108",140282.330356164
"27720","2025-39-109",62241.4839315069
"27721","2025-39-110",97655.6650684932
"27722","2025-39-111",72095.1660273973
"27723","2025-39-112",22006.3421506849
"27724","2025-39-113",85451.5508082192
"27725","2025-39-114",61653.8386438356
"27726","2025-39-115",61128.9783013699
"27727","2025-39-116",7407.8734109589
"27728","2025-39-117",7804.64882191781
"27729","2025-39-118",79490.7870136986
"27730","2025-39-119",133465.739931507
"27731","2025-39-120",13517.049739726
"27732","2025-39-201",328476.630972603
"27733","2025-39-202",92632.7600684932
"27734","2025-39-203",81033.9685479452
"27735","2025-39-204",7552.79747945206
"27736","2025-39-205",30586.927
"27737","2025-39-206",50412.2989863014
"27738","2025-39-207",42791.6458356164
"27739","2025-39-208",35678.9753835616
"27740","2025-39-209",25269.956890411
"27741","2025-39-210",212160.516150685
"27742","2025-39-211",14857.8757808219
"27743","2025-39-212",22871.5011917808
"27744","2025-39-213",57069.0446164384
"27745","2025-39-214",37511.6948493151
"27746","2025-39-215",20018.5979863014
"27747","2025-39-216",18090.9927260274
"27748","2025-39-301",163345.188575342
"27749","2025-39-302",61569.5597945205
"27750","2025-39-303",114439.191479452
"27751","2025-39-304",15755.8628630137
"27752","2025-39-305",68600.5213287671
"27753","2025-39-306",15201.0470410959
"27754","2025-39-307",48854.5962054795
"27755","2025-39-308",45307.8642328767
"27756","2025-39-401",146795.795739726
"27757","2025-39-402",48935.2044383562
"27758","2025-39-403",50077.7981232877
"27759","2025-39-404",45203.6014109589
"27760","2025-39-405",56851.9513013699
"27761","2025-39-406",23512.639630137
"27762","2025-39-407",26531.0105890411
"27763","2025-39-408",22188.8042191781
"27764","2025-39-409",30458.3984794521
"27765","2025-39-410",96912.3001780822
"27766","2025-39-501",81905.1873561644
"27767","2025-39-502",59022.5523972603
"27768","2025-39-503",73456.6819315068
"27769","2025-39-504",25674.9955890411
"27770","2025-39-505",50023.1481643836
"27771","2025-39-506",32769.986260274
"27772","2025-39-507",20102.3034657534
"27773","2025-39-508",24869.8811232877
"27774","2025-39-509",11457.1379041096
"27775","2025-39-510",28135.0821506849
"27776","2025-39-511",7170.99002739726
"27777","2025-39-601",144697.766232877
"27778","2025-39-602",35580.6958082192
"27779","2025-39-603",55182.6183835616
"27780","2025-39-604",14978.9695068493
"27781","2025-39-605",29455.8257671233
"27782","2025-39-606",35095.0291232877
"27783","2025-39-607",31979.2876986301
"27784","2025-39-608",35531.8790410959
"27785","2025-39-609",22604.387109589
"27786","2025-39-610",53412.5912328767
"27787","2025-39-611",29005.1514246575
"27788","2025-39-612",4847.40187671233
"27789","2025-39-613",14069.090109589
"27790","2025-39-701",91994.9579863014
"27791","2025-39-702",156439.800013699
"27792","2025-39-703",57126.3210821918
"27793","2025-39-704",46260.1656027397
"27794","2025-39-705",45533.6963424658
"27795","2025-39-706",58959.7779726027
"27796","2025-40-  0",5198592.32412603
"27797","2025-40-101",353426.437915068
"27798","2025-40-102",71273.4169041096
"27799","2025-40-103",245357.345583562
"27800","2025-40-104",39256.3084876712
"27801","2025-40-105",18018.5002219178
"27802","2025-40-106",62893.8646136986
"27803","2025-40-107",28820.1584054795
"27804","2025-40-108",140290.417561644
"27805","2025-40-109",62249.4167150685
"27806","2025-40-110",97669.8018849315
"27807","2025-40-111",72101.0192739726
"27808","2025-40-112",22007.0385068493
"27809","2025-40-113",85456.1536821918
"27810","2025-40-114",61654.5574383562
"27811","2025-40-115",61127.6270136986
"27812","2025-40-116",7408.73630958904
"27813","2025-40-117",7804.72541917808
"27814","2025-40-118",79494.2491369863
"27815","2025-40-119",133457.967515068
"27816","2025-40-120",13518.0619972603
"27817","2025-40-201",328520.630326027
"27818","2025-40-202",92643.1378849315
"27819","2025-40-203",81042.9856794521
"27820","2025-40-204",7553.47799452055
"27821","2025-40-205",30589.8278
"27822","2025-40-206",50416.9750630137
"27823","2025-40-207",42796.5915561644
"27824","2025-40-208",35684.2834356164
"27825","2025-40-209",25274.0987041096
"27826","2025-40-210",212193.646306849
"27827","2025-40-211",14859.0936082192
"27828","2025-40-212",22873.4923178082
"27829","2025-40-213",57075.9977643836
"27830","2025-40-214",37522.1130931507
"27831","2025-40-215",20020.8002630137
"27832","2025-40-216",18095.825660274
"27833","2025-40-301",163350.964553425
"27834","2025-40-302",61571.7085452055
"27835","2025-40-303",114447.430594521
"27836","2025-40-304",15754.962030137
"27837","2025-40-305",68594.5498876712
"27838","2025-40-306",15201.2904109589
"27839","2025-40-307",48855.8746547945
"27840","2025-40-308",45309.5723287671
"27841","2025-40-401",146811.05299726
"27842","2025-40-402",48942.3503835616
"27843","2025-40-403",50081.4696328767
"27844","2025-40-404",45210.193109589
"27845","2025-40-405",56859.1274136986
"27846","2025-40-406",23514.6703013699
"27847","2025-40-407",26532.886090411
"27848","2025-40-408",22191.3789917808
"27849","2025-40-409",30458.8885945205
"27850","2025-40-410",96945.5533808219
"27851","2025-40-501",81921.7193616438
"27852","2025-40-502",59028.1039726027
"27853","2025-40-503",73472.0095150685
"27854","2025-40-504",25679.300090411
"27855","2025-40-505",50035.2558438356
"27856","2025-40-506",32772.9892027397
"27857","2025-40-507",20102.8090575342
"27858","2025-40-508",24870.6154328767
"27859","2025-40-509",11456.8654410959
"27860","2025-40-510",28140.8087068493
"27861","2025-40-511",7171.3090739726
"27862","2025-40-601",144720.127128767
"27863","2025-40-602",35586.9324821918
"27864","2025-40-603",55189.9872356164
"27865","2025-40-604",14980.2308684932
"27866","2025-40-605",29455.0598712329
"27867","2025-40-606",35100.8468328767
"27868","2025-40-607",31978.5151863014
"27869","2025-40-608",35527.9868109589
"27870","2025-40-609",22609.8226958904
"27871","2025-40-610",53416.3125287671
"27872","2025-40-611",29015.9542465753
"27873","2025-40-612",4847.68536712329
"27874","2025-40-613",14073.7374958904
"27875","2025-40-701",91989.5498630137
"27876","2025-40-702",156459.957136986
"27877","2025-40-703",57127.1284219178
"27878","2025-40-704",46270.2702273973
"27879","2025-40-705",45537.2476246575
"27880","2025-40-706",58970.4769260274
"27881","2025-41-  0",5199080.82627945
"27882","2025-41-101",353442.09589863
"27883","2025-41-102",71278.6759178082
"27884","2025-41-103",245374.029728767
"27885","2025-41-104",39258.9246465753
"27886","2025-41-105",18018.8623616438
"27887","2025-41-106",62896.6629260274
"27888","2025-41-107",28821.327290411
"27889","2025-41-108",140298.504767123
"27890","2025-41-109",62257.3494986301
"27891","2025-41-110",97683.9387013699
"27892","2025-41-111",72106.8725205479
"27893","2025-41-112",22007.7348630137
"27894","2025-41-113",85460.7565561644
"27895","2025-41-114",61655.2762328767
"27896","2025-41-115",61126.2757260274
"27897","2025-41-116",7409.59920821918
"27898","2025-41-117",7804.80201643836
"27899","2025-41-118",79497.711260274
"27900","2025-41-119",133450.19509863
"27901","2025-41-120",13519.0742547945
"27902","2025-41-201",328564.629679452
"27903","2025-41-202",92653.5157013699
"27904","2025-41-203",81052.0028109589
"27905","2025-41-204",7554.15850958904
"27906","2025-41-205",30592.7286
"27907","2025-41-206",50421.651139726
"27908","2025-41-207",42801.5372767123
"27909","2025-41-208",35689.5914876712
"27910","2025-41-209",25278.2405178082
"27911","2025-41-210",212226.776463014
"27912","2025-41-211",14860.3114356164
"27913","2025-41-212",22875.4834438356
"27914","2025-41-213",57082.9509123288
"27915","2025-41-214",37532.5313369863
"27916","2025-41-215",20023.002539726
"27917","2025-41-216",18100.6585945205
"27918","2025-41-301",163356.740531507
"27919","2025-41-302",61573.8572958904
"27920","2025-41-303",114455.669709589
"27921","2025-41-304",15754.0611972603
"27922","2025-41-305",68588.5784465754
"27923","2025-41-306",15201.5337808219
"27924","2025-41-307",48857.1531041096
"27925","2025-41-308",45311.2804246575
"27926","2025-41-401",146826.310254795
"27927","2025-41-402",48949.4963287671
"27928","2025-41-403",50085.1411424658
"27929","2025-41-404",45216.7848082192
"27930","2025-41-405",56866.3035260274
"27931","2025-41-406",23516.7009726027
"27932","2025-41-407",26534.7615917808
"27933","2025-41-408",22193.9537643836
"27934","2025-41-409",30459.378709589
"27935","2025-41-410",96978.8065835616
"27936","2025-41-501",81938.2513671233
"27937","2025-41-502",59033.6555479452
"27938","2025-41-503",73487.3370986301
"27939","2025-41-504",25683.6045917808
"27940","2025-41-505",50047.3635232877
"27941","2025-41-506",32775.9921452055
"27942","2025-41-507",20103.3146493151
"27943","2025-41-508",24871.3497424658
"27944","2025-41-509",11456.5929780822
"27945","2025-41-510",28146.5352630137
"27946","2025-41-511",7171.62812054795
"27947","2025-41-601",144742.488024658
"27948","2025-41-602",35593.1691561644
"27949","2025-41-603",55197.3560876712
"27950","2025-41-604",14981.492230137
"27951","2025-41-605",29454.2939753425
"27952","2025-41-606",35106.6645424658
"27953","2025-41-607",31977.7426739726
"27954","2025-41-608",35524.0945808219
"27955","2025-41-609",22615.2582821918
"27956","2025-41-610",53420.0338246575
"27957","2025-41-611",29026.7570684932
"27958","2025-41-612",4847.96885753425
"27959","2025-41-613",14078.3848821918
"27960","2025-41-701",91984.141739726
"27961","2025-41-702",156480.114260274
"27962","2025-41-703",57127.9357616438
"27963","2025-41-704",46280.3748520548
"27964","2025-41-705",45540.7989068493
"27965","2025-41-706",58981.1758794521
"27966","2025-42-  0",5199569.32843288
"27967","2025-42-101",353457.753882192
"27968","2025-42-102",71283.9349315069
"27969","2025-42-103",245390.713873973
"27970","2025-42-104",39261.5408054795
"27971","2025-42-105",18019.2245013699
"27972","2025-42-106",62899.4612383562
"27973","2025-42-107",28822.4961753425
"27974","2025-42-108",140306.591972603
"27975","2025-42-109",62265.2822821918
"27976","2025-42-110",97698.0755178082
"27977","2025-42-111",72112.7257671233
"27978","2025-42-112",22008.4312191781
"27979","2025-42-113",85465.359430137
"27980","2025-42-114",61655.9950273973
"27981","2025-42-115",61124.9244383562
"27982","2025-42-116",7410.46210684932
"27983","2025-42-117",7804.87861369863
"27984","2025-42-118",79501.1733835616
"27985","2025-42-119",133442.422682192
"27986","2025-42-120",13520.0865123288
"27987","2025-42-201",328608.629032877
"27988","2025-42-202",92663.8935178082
"27989","2025-42-203",81061.0199424657
"27990","2025-42-204",7554.83902465753
"27991","2025-42-205",30595.6294
"27992","2025-42-206",50426.3272164384
"27993","2025-42-207",42806.4829972603
"27994","2025-42-208",35694.899539726
"27995","2025-42-209",25282.3823315069
"27996","2025-42-210",212259.906619178
"27997","2025-42-211",14861.5292630137
"27998","2025-42-212",22877.474569863
"27999","2025-42-213",57089.904060274
"28000","2025-42-214",37542.9495808219
"28001","2025-42-215",20025.2048164384
"28002","2025-42-216",18105.4915287671
"28003","2025-42-301",163362.516509589
"28004","2025-42-302",61576.0060465753
"28005","2025-42-303",114463.908824658
"28006","2025-42-304",15753.1603643836
"28007","2025-42-305",68582.6070054795
"28008","2025-42-306",15201.7771506849
"28009","2025-42-307",48858.4315534247
"28010","2025-42-308",45312.9885205479
"28011","2025-42-401",146841.567512329
"28012","2025-42-402",48956.6422739726
"28013","2025-42-403",50088.8126520548
"28014","2025-42-404",45223.3765068493
"28015","2025-42-405",56873.4796383562
"28016","2025-42-406",23518.7316438356
"28017","2025-42-407",26536.6370931507
