"","week_canton","ndvi"
"11027","2022-31-401",0.254437353489154
"11028","2022-31-406",0.754006025137815
"11029","2022-31-409",0.385157466379274
"11030","2022-31-405",0.753755309401404
"11031","2022-31-404",0.788717939397881
"11032","2022-31-403",0.679348997516192
"11033","2022-31-410",0.827512760777002
"11034","2022-31-706",0.733353928107844
"11035","2022-31-701",0.860304811432732
"11036","2022-31-705",0.705866184222827
"11037","2022-31-702",0.501965050066909
"11038","2022-31-703",0.892714454569108
"11039","2022-31-704",0.746454839359454
"11040","2022-31-603",0.823664854918143
"11041","2022-31-610",0.870992077214916
"11042","2022-31-608",0.561667647113337
"11043","2022-31-602",0.78974421763341
"11044","2022-31-611",0.627389083741696
"11045","2022-31-607",-0.3
"11046","2022-31-604",0.823922978745034
"11047","2022-31-605",0.743374844356827
"11048","2022-31-609",0.618475030328904
"11049","2022-31-601",0.875239445135854
"11050","2022-31-606",0.72165039816166
"11051","2022-31-112",0.40611365696387
"11052","2022-31-110",0.377147602307654
"11053","2022-31-106",0.787202694321074
"11054","2022-31-118",0.431988524998667
"11055","2022-31-103",0.777248028739608
"11056","2022-31-117",0.715429851550259
"11057","2022-31-102",0.497529179797584
"11058","2022-31-108",0.689232356623129
"11059","2022-31-120",0.707241365663035
"11060","2022-31-115",0.451056040891304
"11061","2022-31-107",0.855802635075231
"11062","2022-31-114",0.704433557403931
"11063","2022-31-119",0.749562485054113
"11064","2022-31-104",0.323290974130679
"11065","2022-31-101",0.613213185437374
"11066","2022-31-109",0.564557918432258
"11067","2022-31-105",0.824864014821822
"11068","2022-31-113",0.197476791147972
"11069","2022-31-116",0.794040812787281
"11070","2022-31-111",0.366294584474388
"11071","2022-32-201",0.845688374031447
"11072","2022-32-205",0.739861196470129
"11073","2022-32-203",0.770036287000506
"11074","2022-32-215",0.668352700581315
"11075","2022-32-214",0.56427051379986
"11076","2022-32-206",0.645914027555837
"11077","2022-32-209",0.70050570084166
"11078","2022-32-207",0.608705482487687
"11079","2022-32-208",0.568102960069406
"11080","2022-32-216",0.858533245007103
"11081","2022-32-210",0.825788777458623
"11082","2022-32-204",0.849548117283229
"11083","2022-32-202",0.396797378123365
"11084","2022-32-212",0.627062772656143
"11085","2022-32-213",0.646803540131677
"11086","2022-32-211",0.718362248091241
"11087","2022-32-306",0.484564664363861
"11088","2022-32-301",0.76169441335475
"11089","2022-32-308",0.359809236845111
"11090","2022-32-304",0.69210232510937
"11091","2022-32-303",0.511359733868958
"11092","2022-32-307",0.0817117884175385
"11093","2022-32-302",0.794696234447842
"11094","2022-32-305",0.829473869969693
"11095","2022-32-507",0.693252846461085
"11096","2022-32-504",0.807552438326899
"11097","2022-32-506",0.797228408831889
"11098","2022-32-505",0.807265099744896
"11099","2022-32-511",0.775465499096353
"11100","2022-32-510",0.795301393723875
"11101","2022-32-501",0.742265286027847
"11102","2022-32-509",0.614237679374576
"11103","2022-32-502",0.78947306689834
"11104","2022-32-503",0.817533009536696
"11105","2022-32-508",0.832347653321608
"11106","2022-32-402",0.866656513168019
"11107","2022-32-407",0.512925420351775
"11108","2022-32-408",0.504546390379796
"11109","2022-32-401",0.623540922746158
"11110","2022-32-406",0.743909456062954
"11111","2022-32-409",0.40687826676851
"11112","2022-32-405",0.750625867754715
"11113","2022-32-404",0.755439892614001
"11114","2022-32-403",0.631122826018399
"11115","2022-32-410",0.882391535271226
"11116","2022-32-706",0.782393484343523
"11117","2022-32-701",0.864637956591202
"11118","2022-32-705",0.742781350693848
"11119","2022-32-702",0.683808935308268
"11120","2022-32-703",0.870317603857437
"11121","2022-32-704",0.855323798334126
"11122","2022-32-603",0.847781104254844
"11123","2022-32-610",0.865950725717751
"11124","2022-32-608",0.721290593303073
"11125","2022-32-602",0.818991893096258
"11126","2022-32-611",1.06665654207821
"11127","2022-32-607",-0.3
"11128","2022-32-604",0.858657672812072
"11129","2022-32-605",0.643061454216137
"11130","2022-32-609",0.789383107070673
"11131","2022-32-601",0.748227697866451
"11132","2022-32-606",0.841384087051837
"11133","2022-32-112",0.668623780978569
"11134","2022-32-110",0.526734615350884
"11135","2022-32-106",0.808657491448731
"11136","2022-32-118",0.316510266920022
"11137","2022-32-103",0.772059725787719
"11138","2022-32-117",1.19976257207348
"11139","2022-32-102",0.497429539928293
"11140","2022-32-108",0.523879903259035
"11141","2022-32-120",0.806655485822112
"11142","2022-32-115",0.506507001654949
"11143","2022-32-107",0.830664894263265
"11144","2022-32-114",0.702627168362746
"11145","2022-32-119",0.767885612330164
"11146","2022-32-104",0.637680422500187
"11147","2022-32-101",0.589875253033112
"11148","2022-32-109",0.593682191246672
"11149","2022-32-105",0.819607246668507
"11150","2022-32-113",0.199314798647937
"11151","2022-32-116",0.874997284145105
"11152","2022-32-111",0.435952681367899
"11153","2022-33-201",0.905722074945538
"11154","2022-33-205",0.72631861962264
"11155","2022-33-203",0.781029390492958
"11156","2022-33-215",0.785546116347022
"11157","2022-33-214",0.588923542449152
"11158","2022-33-206",0.61978326589886
"11159","2022-33-209",0.690159621800088
"11160","2022-33-207",0.595398960171273
"11161","2022-33-208",0.708722468006635
"11162","2022-33-216",0.852671827106635
"11163","2022-33-210",0.8151426509491
"11164","2022-33-204",0.837465057215506
"11165","2022-33-202",0.436887573993481
"11166","2022-33-212",0.62747513594159
"11167","2022-33-213",0.805492690662082
"11168","2022-33-211",0.83394636839527
"11169","2022-33-306",0.488928809010161
"11170","2022-33-301",0.76393370167223
"11171","2022-33-308",0.310820976075331
"11172","2022-33-304",0.705224539760749
"11173","2022-33-303",0.533958940847533
"11174","2022-33-307",0.152111606996586
"11175","2022-33-302",0.643170671915282
"11176","2022-33-305",0.730143805194044
"11177","2022-33-507",0.700337476483753
"11178","2022-33-504",0.811468538997838
"11179","2022-33-506",0.799575522309539
"11180","2022-33-505",0.79604976510356
"11181","2022-33-511",0.763408821923945
"11182","2022-33-510",0.710135186457074
"11183","2022-33-501",0.741830225598159
"11184","2022-33-509",0.651012695248105
"11185","2022-33-502",0.773332001490815
"11186","2022-33-503",0.834965466144498
"11187","2022-33-508",0.858676270959807
"11188","2022-33-402",0.825798772349195
"11189","2022-33-407",0.518340717550397
"11190","2022-33-408",0.528308055296855
"11191","2022-33-401",0.749445227809666
"11192","2022-33-406",0.740417596363593
"11193","2022-33-409",0.420789007272786
"11194","2022-33-405",0.742649620550594
"11195","2022-33-404",0.769401520995969
"11196","2022-33-403",0.637598696001121
"11197","2022-33-410",0.862334204877387
"11198","2022-33-706",0.811825213283103
"11199","2022-33-701",0.833708724085126
"11200","2022-33-705",0.736093972513622
"11201","2022-33-702",0.768080560572821
"11202","2022-33-703",0.860121347297765
"11203","2022-33-704",0.872795059425965
"11204","2022-33-603",0.842692547192675
"11205","2022-33-610",0.860307709994603
"11206","2022-33-608",0.78030287072734
"11207","2022-33-602",0.817275565079534
"11208","2022-33-611",0.85924459807448
"11209","2022-33-607",-0.3
"11210","2022-33-604",0.843698896003006
"11211","2022-33-605",0.579629053599266
"11212","2022-33-609",0.876354869807993
"11213","2022-33-601",0.843830789454969
"11214","2022-33-606",0.869765678673036
"11215","2022-33-112",0.536255154973825
"11216","2022-33-110",0.607267440109181
"11217","2022-33-106",0.812255980016187
"11218","2022-33-118",0.310270774500683
"11219","2022-33-103",0.786762475056028
"11220","2022-33-117",0.811518332923324
"11221","2022-33-102",0.494641707949913
"11222","2022-33-108",0.475305432122347
"11223","2022-33-120",0.764650594965364
"11224","2022-33-115",0.515300008901622
"11225","2022-33-107",0.825823300626883
"11226","2022-33-114",0.694110372907221
"11227","2022-33-119",0.752242991505637
"11228","2022-33-104",0.815281855094444
"11229","2022-33-101",0.579403746973695
"11230","2022-33-109",0.570293426319539
"11231","2022-33-105",0.833393586600407
"11232","2022-33-113",0.208011808935597
"11233","2022-33-116",0.871390962992539
"11234","2022-33-111",0.514991235498169
"11235","2022-34-201",0.891836579521429
"11236","2022-34-205",0.724681095885697
"11237","2022-34-203",0.798899184752054
"11238","2022-34-215",0.784052215006908
"11239","2022-34-214",0.589027631529324
"11240","2022-34-206",0.629778135798351
"11241","2022-34-209",0.704257267696173
"11242","2022-34-207",0.602433894342736
"11243","2022-34-208",0.714032660667319
"11244","2022-34-216",0.814917494919776
"11245","2022-34-210",0.72490956114753
"11246","2022-34-204",0.804139800816293
"11247","2022-34-202",0.378493711493883
"11248","2022-34-212",0.483684744355905
"11249","2022-34-213",0.790173847326668
"11250","2022-34-211",0.866595940001743
"11251","2022-34-306",0.566923177585562
"11252","2022-34-301",0.750195337225496
"11253","2022-34-308",0.342830405236581
"11254","2022-34-304",0.720906401161259
"11255","2022-34-303",0.537281103721851
"11256","2022-34-307",0.288471070055613
"11257","2022-34-302",0.486303821413495
"11258","2022-34-305",0.583469076915227
"11259","2022-34-507",0.683576779515224
"11260","2022-34-504",0.80548343708093
"11261","2022-34-506",0.792104956787246
"11262","2022-34-505",0.752561030767646
"11263","2022-34-511",0.739259880591872
"11264","2022-34-510",0.826444630339125
"11265","2022-34-501",0.761371119012283
"11266","2022-34-509",0.708488898828778
"11267","2022-34-502",0.736141234441513
"11268","2022-34-503",0.825738982769209
"11269","2022-34-508",0.687721220160432
"11270","2022-34-402",0.730515633974929
"11271","2022-34-407",0.539472146200665
"11272","2022-34-408",0.522707558077421
"11273","2022-34-401",0.808243572281175
"11274","2022-34-406",0.740038238738049
"11275","2022-34-409",0.419886651787645
"11276","2022-34-405",0.740447344437056
"11277","2022-34-404",0.788966437172306
"11278","2022-34-403",0.676095520680384
"11279","2022-34-410",0.837657242124484
"11280","2022-34-706",0.802786100997963
"11281","2022-34-701",0.87103355495584
"11282","2022-34-705",0.715757552391158
"11283","2022-34-702",0.747237422743892
"11284","2022-34-703",0.86766936991488
"11285","2022-34-704",0.787324927575395
"11286","2022-34-603",0.772151923689194
"11287","2022-34-610",0.861296420253218
"11288","2022-34-608",0.722891157368572
"11289","2022-34-602",0.790673030726705
"11290","2022-34-611",0.924274387209242
"11291","2022-34-607",-0.3
"11292","2022-34-604",0.813924474960696
"11293","2022-34-605",0.679755731410032
"11294","2022-34-609",0.922527145851287
"11295","2022-34-601",0.855802952189655
"11296","2022-34-606",0.833223650515766
"11297","2022-34-112",0.297253911839208
"11298","2022-34-110",0.624631211845598
"11299","2022-34-106",0.798420023660893
"11300","2022-34-118",0.358194229735761
"11301","2022-34-103",0.797068641786057
"11302","2022-34-117",0.791042887492402
"11303","2022-34-102",0.490118948987018
"11304","2022-34-108",0.577669312884864
"11305","2022-34-120",0.543666153746049
"11306","2022-34-115",0.484674036952361
"11307","2022-34-107",0.846530421438766
"11308","2022-34-114",0.6760669912086
"11309","2022-34-119",0.712185168081521
"11310","2022-34-104",0.796125669028718
"11311","2022-34-101",0.580685733233803
"11312","2022-34-109",0.514703883898107
"11313","2022-34-105",0.838077345145289
"11314","2022-34-113",0.222407314436732
"11315","2022-34-116",0.777963122768129
"11316","2022-34-111",0.596027704381381
"11317","2022-35-201",0.914311798657469
"11318","2022-35-205",0.717589857340699
"11319","2022-35-203",0.809670844647466
"11320","2022-35-215",0.848476873750374
"11321","2022-35-214",0.572825116680996
"11322","2022-35-206",0.627120939323751
"11323","2022-35-209",0.704250740789975
"11324","2022-35-207",0.616085493233045
"11325","2022-35-208",0.719197766029656
"11326","2022-35-216",0.823010185221252
"11327","2022-35-210",0.755639009918344
"11328","2022-35-204",0.796283282882427
"11329","2022-35-202",0.355425266495674
"11330","2022-35-212",0.404322008767032
"11331","2022-35-213",0.78532836917102
"11332","2022-35-211",0.799130169006362
"11333","2022-35-306",0.644153231684742
"11334","2022-35-301",0.751535851160012
"11335","2022-35-308",0.425550275162791
"11336","2022-35-304",0.732171503123191
"11337","2022-35-303",0.54386297360273
"11338","2022-35-307",0.434489898603044
"11339","2022-35-302",0.549802018748459
"11340","2022-35-305",0.509488116033
"11341","2022-35-507",0.673117255739863
"11342","2022-35-504",0.810751900037723
"11343","2022-35-506",0.81274509065833
"11344","2022-35-505",0.70658827536275
"11345","2022-35-511",0.732105936649821
"11346","2022-35-510",0.901497800811337
"11347","2022-35-501",0.780403406015066
"11348","2022-35-509",0.747922784136177
"11349","2022-35-502",0.704761554582617
"11350","2022-35-503",0.835726872167325
"11351","2022-35-508",0.476474753643278
"11352","2022-35-402",0.743569940759632
"11353","2022-35-407",0.551972415947719
"11354","2022-35-408",0.513649954982441
"11355","2022-35-401",0.789701477351984
"11356","2022-35-406",0.735399207166275
"11357","2022-35-409",0.40692753454632
"11358","2022-35-405",0.738603369028748
"11359","2022-35-404",0.813816487314807
"11360","2022-35-403",0.697588279035441
"11361","2022-35-410",0.797096699432454
"11362","2022-35-706",0.747789163519124
"11363","2022-35-701",0.856670238309232
"11364","2022-35-705",0.694858670985234
"11365","2022-35-702",0.732990618584183
"11366","2022-35-703",0.862419340249857
"11367","2022-35-704",0.800731960222015
"11368","2022-35-603",0.805257605525978
"11369","2022-35-610",0.860248675980639
"11370","2022-35-608",0.78190405715887
"11371","2022-35-602",0.796229466886109
"11372","2022-35-611",0.865691389175027
"11373","2022-35-607",-0.3
"11374","2022-35-604",0.83038557246069
"11375","2022-35-605",0.829638817023337
"11376","2022-35-609",0.916053054599287
"11377","2022-35-601",0.851145474217469
"11378","2022-35-606",0.837342379032302
"11379","2022-35-112",0.339500742664082
"11380","2022-35-110",0.643002457054778
"11381","2022-35-106",0.757353296291404
"11382","2022-35-118",0.389778023795573
"11383","2022-35-103",0.809842294439828
"11384","2022-35-117",0.632277736637861
"11385","2022-35-102",0.491396224044903
"11386","2022-35-108",0.682561716276016
"11387","2022-35-120",0.58302689338671
"11388","2022-35-115",0.454879244256664
"11389","2022-35-107",0.865823542372694
"11390","2022-35-114",0.672666053647164
"11391","2022-35-119",0.702245874721505
"11392","2022-35-104",0.696653679473432
"11393","2022-35-101",0.592028993955029
"11394","2022-35-109",0.48888963067782
"11395","2022-35-105",0.847702450190804
"11396","2022-35-113",0.22633176178708
"11397","2022-35-116",0.859841633798472
"11398","2022-35-111",0.661172068478307
"11399","2022-36-201",0.870366053699168
"11400","2022-36-205",0.710332547087649
"11401","2022-36-203",0.765461753392278
"11402","2022-36-215",0.814285318335558
"11403","2022-36-214",0.683129177349061
"11404","2022-36-206",0.679581573688031
"11405","2022-36-209",0.673028824986545
"11406","2022-36-207",0.622105906893961
"11407","2022-36-208",0.747322959163958
"11408","2022-36-216",0.819184295640255
"11409","2022-36-210",0.758980448301194
"11410","2022-36-204",0.806213783355099
"11411","2022-36-202",0.433683744542531
"11412","2022-36-212",0.549833085098029
"11413","2022-36-213",0.814810927263072
"11414","2022-36-211",0.731257267783299
"11415","2022-36-306",0.648707554374996
"11416","2022-36-301",0.789618374026011
"11417","2022-36-308",0.58964263653845
"11418","2022-36-304",0.728698132811748
"11419","2022-36-303",0.566839452427074
"11420","2022-36-307",0.52278519011302
"11421","2022-36-302",0.66891062518429
"11422","2022-36-305",0.646315428542087
