urb,week_canton
2,2024-37-105
1,2024-37-106
2,2024-37-107
1,2024-37-108
1,2024-37-109
1,2024-37-110
1,2024-37-111
2,2024-37-112
1,2024-37-113
1,2024-37-114
1,2024-37-115
0,2024-37-116
0,2024-37-117
1,2024-37-118
2,2024-37-119
2,2024-37-120
1,2024-37-201
2,2024-37-202
1,2024-37-203
2,2024-37-204
1,2024-37-205
1,2024-37-206
1,2024-37-207
1,2024-37-208
2,2024-37-209
2,2024-37-210
2,2024-37-211
2,2024-37-212
2,2024-37-213
0,2024-37-214
0,2024-37-215
0,2024-37-216
1,2024-37-301
2,2024-37-302
1,2024-37-303
2,2024-37-304
2,2024-37-305
2,2024-37-306
1,2024-37-307
1,2024-37-308
1,2024-37-401
1,2024-37-402
1,2024-37-403
1,2024-37-404
1,2024-37-405
1,2024-37-406
1,2024-37-407
1,2024-37-408
1,2024-37-409
0,2024-37-410
2,2024-37-501
0,2024-37-502
0,2024-37-503
0,2024-37-504
2,2024-37-505
0,2024-37-506
0,2024-37-507
0,2024-37-508
0,2024-37-509
0,2024-37-510
2,2024-37-511
2,2024-37-601
2,2024-37-602
0,2024-37-603
2,2024-37-604
2,2024-37-605
2,2024-37-606
0,2024-37-607
2,2024-37-608
2,2024-37-609
2,2024-37-610
0,2024-37-611
0,2024-37-701
0,2024-37-702
0,2024-37-703
0,2024-37-704
0,2024-37-705
2,2024-37-706
1,2024-38-101
1,2024-38-102
1,2024-38-103
2,2024-38-104
2,2024-38-105
1,2024-38-106
2,2024-38-107
1,2024-38-108
1,2024-38-109
1,2024-38-110
1,2024-38-111
2,2024-38-112
1,2024-38-113
1,2024-38-114
1,2024-38-115
0,2024-38-116
0,2024-38-117
1,2024-38-118
2,2024-38-119
2,2024-38-120
1,2024-38-201
2,2024-38-202
1,2024-38-203
2,2024-38-204
1,2024-38-205
1,2024-38-206
1,2024-38-207
1,2024-38-208
2,2024-38-209
2,2024-38-210
2,2024-38-211
2,2024-38-212
2,2024-38-213
0,2024-38-214
0,2024-38-215
0,2024-38-216
1,2024-38-301
2,2024-38-302
1,2024-38-303
2,2024-38-304
2,2024-38-305
2,2024-38-306
1,2024-38-307
1,2024-38-308
1,2024-38-401
1,2024-38-402
1,2024-38-403
1,2024-38-404
1,2024-38-405
1,2024-38-406
1,2024-38-407
1,2024-38-408
1,2024-38-409
0,2024-38-410
2,2024-38-501
0,2024-38-502
0,2024-38-503
0,2024-38-504
2,2024-38-505
0,2024-38-506
0,2024-38-507
0,2024-38-508
0,2024-38-509
0,2024-38-510
2,2024-38-511
2,2024-38-601
2,2024-38-602
0,2024-38-603
2,2024-38-604
2,2024-38-605
2,2024-38-606
0,2024-38-607
2,2024-38-608
2,2024-38-609
2,2024-38-610
0,2024-38-611
0,2024-38-701
0,2024-38-702
0,2024-38-703
0,2024-38-704
0,2024-38-705
2,2024-38-706
1,2024-39-101
1,2024-39-102
1,2024-39-103
2,2024-39-104
2,2024-39-105
1,2024-39-106
2,2024-39-107
1,2024-39-108
1,2024-39-109
1,2024-39-110
1,2024-39-111
2,2024-39-112
1,2024-39-113
1,2024-39-114
1,2024-39-115
0,2024-39-116
0,2024-39-117
1,2024-39-118
2,2024-39-119
2,2024-39-120
1,2024-39-201
2,2024-39-202
1,2024-39-203
2,2024-39-204
1,2024-39-205
1,2024-39-206
1,2024-39-207
1,2024-39-208
2,2024-39-209
2,2024-39-210
2,2024-39-211
2,2024-39-212
2,2024-39-213
0,2024-39-214
0,2024-39-215
0,2024-39-216
1,2024-39-301
2,2024-39-302
1,2024-39-303
2,2024-39-304
2,2024-39-305
2,2024-39-306
1,2024-39-307
1,2024-39-308
1,2024-39-401
1,2024-39-402
1,2024-39-403
1,2024-39-404
1,2024-39-405
1,2024-39-406
1,2024-39-407
1,2024-39-408
1,2024-39-409
0,2024-39-410
2,2024-39-501
0,2024-39-502
0,2024-39-503
0,2024-39-504
2,2024-39-505
0,2024-39-506
0,2024-39-507
0,2024-39-508
0,2024-39-509
0,2024-39-510
2,2024-39-511
2,2024-39-601
2,2024-39-602
0,2024-39-603
2,2024-39-604
2,2024-39-605
2,2024-39-606
0,2024-39-607
2,2024-39-608
2,2024-39-609
2,2024-39-610
0,2024-39-611
0,2024-39-701
0,2024-39-702
0,2024-39-703
0,2024-39-704
0,2024-39-705
2,2024-39-706
1,2024-40-101
1,2024-40-102
1,2024-40-103
2,2024-40-104
2,2024-40-105
1,2024-40-106
2,2024-40-107
1,2024-40-108
1,2024-40-109
1,2024-40-110
1,2024-40-111
2,2024-40-112
1,2024-40-113
1,2024-40-114
1,2024-40-115
0,2024-40-116
0,2024-40-117
1,2024-40-118
2,2024-40-119
2,2024-40-120
1,2024-40-201
2,2024-40-202
1,2024-40-203
2,2024-40-204
1,2024-40-205
1,2024-40-206
1,2024-40-207
1,2024-40-208
2,2024-40-209
2,2024-40-210
2,2024-40-211
2,2024-40-212
2,2024-40-213
0,2024-40-214
0,2024-40-215
0,2024-40-216
1,2024-40-301
2,2024-40-302
1,2024-40-303
2,2024-40-304
2,2024-40-305
2,2024-40-306
1,2024-40-307
1,2024-40-308
1,2024-40-401
1,2024-40-402
1,2024-40-403
1,2024-40-404
1,2024-40-405
1,2024-40-406
1,2024-40-407
1,2024-40-408
1,2024-40-409
0,2024-40-410
2,2024-40-501
0,2024-40-502
0,2024-40-503
0,2024-40-504
2,2024-40-505
0,2024-40-506
0,2024-40-507
0,2024-40-508
0,2024-40-509
0,2024-40-510
2,2024-40-511
2,2024-40-601
2,2024-40-602
0,2024-40-603
2,2024-40-604
2,2024-40-605
2,2024-40-606
0,2024-40-607
2,2024-40-608
2,2024-40-609
2,2024-40-610
0,2024-40-611
0,2024-40-701
0,2024-40-702
0,2024-40-703
0,2024-40-704
0,2024-40-705
2,2024-40-706
1,2024-41-101
1,2024-41-102
1,2024-41-103
2,2024-41-104
2,2024-41-105
1,2024-41-106
2,2024-41-107
1,2024-41-108
1,2024-41-109
1,2024-41-110
1,2024-41-111
2,2024-41-112
1,2024-41-113
1,2024-41-114
1,2024-41-115
0,2024-41-116
0,2024-41-117
1,2024-41-118
2,2024-41-119
2,2024-41-120
1,2024-41-201
2,2024-41-202
1,2024-41-203
2,2024-41-204
1,2024-41-205
1,2024-41-206
1,2024-41-207
1,2024-41-208
2,2024-41-209
2,2024-41-210
2,2024-41-211
2,2024-41-212
2,2024-41-213
0,2024-41-214
0,2024-41-215
0,2024-41-216
1,2024-41-301
2,2024-41-302
1,2024-41-303
2,2024-41-304
2,2024-41-305
2,2024-41-306
1,2024-41-307
1,2024-41-308
1,2024-41-401
1,2024-41-402
1,2024-41-403
1,2024-41-404
1,2024-41-405
1,2024-41-406
1,2024-41-407
1,2024-41-408
1,2024-41-409
0,2024-41-410
2,2024-41-501
0,2024-41-502
0,2024-41-503
0,2024-41-504
2,2024-41-505
0,2024-41-506
0,2024-41-507
0,2024-41-508
0,2024-41-509
0,2024-41-510
2,2024-41-511
2,2024-41-601
2,2024-41-602
0,2024-41-603
2,2024-41-604
2,2024-41-605
2,2024-41-606
0,2024-41-607
2,2024-41-608
2,2024-41-609
2,2024-41-610
0,2024-41-611
0,2024-41-701
0,2024-41-702
0,2024-41-703
0,2024-41-704
0,2024-41-705
2,2024-41-706
1,2024-42-101
1,2024-42-102
1,2024-42-103
2,2024-42-104
2,2024-42-105
1,2024-42-106
2,2024-42-107
1,2024-42-108
1,2024-42-109
1,2024-42-110
1,2024-42-111
2,2024-42-112
1,2024-42-113
1,2024-42-114
1,2024-42-115
0,2024-42-116
0,2024-42-117
1,2024-42-118
2,2024-42-119
2,2024-42-120
1,2024-42-201
2,2024-42-202
1,2024-42-203
2,2024-42-204
1,2024-42-205
1,2024-42-206
1,2024-42-207
1,2024-42-208
2,2024-42-209
2,2024-42-210
2,2024-42-211
2,2024-42-212
2,2024-42-213
0,2024-42-214
0,2024-42-215
0,2024-42-216
1,2024-42-301
2,2024-42-302
1,2024-42-303
2,2024-42-304
2,2024-42-305
2,2024-42-306
1,2024-42-307
1,2024-42-308
1,2024-42-401
1,2024-42-402
1,2024-42-403
1,2024-42-404
1,2024-42-405
1,2024-42-406
1,2024-42-407
1,2024-42-408
1,2024-42-409
0,2024-42-410
2,2024-42-501
0,2024-42-502
0,2024-42-503
0,2024-42-504
2,2024-42-505
0,2024-42-506
0,2024-42-507
0,2024-42-508
0,2024-42-509
0,2024-42-510
2,2024-42-511
2,2024-42-601
2,2024-42-602
0,2024-42-603
2,2024-42-604
2,2024-42-605
2,2024-42-606
0,2024-42-607
2,2024-42-608
2,2024-42-609
2,2024-42-610
0,2024-42-611
0,2024-42-701
0,2024-42-702
0,2024-42-703
0,2024-42-704
0,2024-42-705
2,2024-42-706
1,2024-43-101
1,2024-43-102
1,2024-43-103
2,2024-43-104
2,2024-43-105
1,2024-43-106
2,2024-43-107
1,2024-43-108
1,2024-43-109
1,2024-43-110
1,2024-43-111
2,2024-43-112
1,2024-43-113
1,2024-43-114
1,2024-43-115
0,2024-43-116
0,2024-43-117
1,2024-43-118
2,2024-43-119
2,2024-43-120
1,2024-43-201
2,2024-43-202
1,2024-43-203
2,2024-43-204
1,2024-43-205
1,2024-43-206
1,2024-43-207
1,2024-43-208
2,2024-43-209
2,2024-43-210
2,2024-43-211
2,2024-43-212
2,2024-43-213
0,2024-43-214
0,2024-43-215
0,2024-43-216
1,2024-43-301
2,2024-43-302
1,2024-43-303
2,2024-43-304
2,2024-43-305
2,2024-43-306
1,2024-43-307
1,2024-43-308
1,2024-43-401
1,2024-43-402
1,2024-43-403
1,2024-43-404
1,2024-43-405
1,2024-43-406
1,2024-43-407
1,2024-43-408
1,2024-43-409
0,2024-43-410
2,2024-43-501
0,2024-43-502
0,2024-43-503
0,2024-43-504
2,2024-43-505
0,2024-43-506
0,2024-43-507
0,2024-43-508
0,2024-43-509
0,2024-43-510
2,2024-43-511
2,2024-43-601
2,2024-43-602
0,2024-43-603
2,2024-43-604
2,2024-43-605
2,2024-43-606
0,2024-43-607
2,2024-43-608
2,2024-43-609
2,2024-43-610
0,2024-43-611
0,2024-43-701
0,2024-43-702
0,2024-43-703
0,2024-43-704
0,2024-43-705
2,2024-43-706
1,2024-44-101
1,2024-44-102
1,2024-44-103
2,2024-44-104
2,2024-44-105
1,2024-44-106
2,2024-44-107
1,2024-44-108
1,2024-44-109
1,2024-44-110
1,2024-44-111
2,2024-44-112
1,2024-44-113
1,2024-44-114
1,2024-44-115
0,2024-44-116
0,2024-44-117
1,2024-44-118
2,2024-44-119
2,2024-44-120
1,2024-44-201
2,2024-44-202
1,2024-44-203
2,2024-44-204
1,2024-44-205
1,2024-44-206
1,2024-44-207
1,2024-44-208
2,2024-44-209
2,2024-44-210
2,2024-44-211
2,2024-44-212
2,2024-44-213
0,2024-44-214
0,2024-44-215
0,2024-44-216
1,2024-44-301
2,2024-44-302
1,2024-44-303
2,2024-44-304
2,2024-44-305
2,2024-44-306
1,2024-44-307
1,2024-44-308
1,2024-44-401
1,2024-44-402
1,2024-44-403
1,2024-44-404
1,2024-44-405
1,2024-44-406
1,2024-44-407
1,2024-44-408
1,2024-44-409
0,2024-44-410
2,2024-44-501
0,2024-44-502
0,2024-44-503
0,2024-44-504
2,2024-44-505
0,2024-44-506
0,2024-44-507
0,2024-44-508
0,2024-44-509
0,2024-44-510
2,2024-44-511
2,2024-44-601
2,2024-44-602
0,2024-44-603
2,2024-44-604
2,2024-44-605
2,2024-44-606
0,2024-44-607
2,2024-44-608
2,2024-44-609
2,2024-44-610
0,2024-44-611
0,2024-44-701
0,2024-44-702
0,2024-44-703
0,2024-44-704
0,2024-44-705
2,2024-44-706
1,2024-45-101
1,2024-45-102
1,2024-45-103
2,2024-45-104
2,2024-45-105
1,2024-45-106
2,2024-45-107
1,2024-45-108
1,2024-45-109
1,2024-45-110
1,2024-45-111
2,2024-45-112
1,2024-45-113
1,2024-45-114
1,2024-45-115
0,2024-45-116
0,2024-45-117
1,2024-45-118
2,2024-45-119
2,2024-45-120
1,2024-45-201
2,2024-45-202
1,2024-45-203
2,2024-45-204
1,2024-45-205
1,2024-45-206
1,2024-45-207
1,2024-45-208
2,2024-45-209
2,2024-45-210
2,2024-45-211
2,2024-45-212
2,2024-45-213
0,2024-45-214
0,2024-45-215
0,2024-45-216
1,2024-45-301
2,2024-45-302
1,2024-45-303
2,2024-45-304
2,2024-45-305
2,2024-45-306
1,2024-45-307
1,2024-45-308
1,2024-45-401
1,2024-45-402
1,2024-45-403
1,2024-45-404
1,2024-45-405
1,2024-45-406
1,2024-45-407
1,2024-45-408
1,2024-45-409
0,2024-45-410
2,2024-45-501
0,2024-45-502
0,2024-45-503
0,2024-45-504
2,2024-45-505
0,2024-45-506
0,2024-45-507
0,2024-45-508
0,2024-45-509
0,2024-45-510
2,2024-45-511
2,2024-45-601
2,2024-45-602
0,2024-45-603
2,2024-45-604
2,2024-45-605
2,2024-45-606
0,2024-45-607
2,2024-45-608
2,2024-45-609
2,2024-45-610
0,2024-45-611
0,2024-45-701
0,2024-45-702
0,2024-45-703
0,2024-45-704
0,2024-45-705
2,2024-45-706
1,2024-46-101
1,2024-46-102
1,2024-46-103
2,2024-46-104
2,2024-46-105
1,2024-46-106
2,2024-46-107
1,2024-46-108
1,2024-46-109
1,2024-46-110
1,2024-46-111
2,2024-46-112
1,2024-46-113
1,2024-46-114
1,2024-46-115
0,2024-46-116
0,2024-46-117
1,2024-46-118
2,2024-46-119
2,2024-46-120
1,2024-46-201
2,2024-46-202
1,2024-46-203
2,2024-46-204
1,2024-46-205
1,2024-46-206
1,2024-46-207
1,2024-46-208
2,2024-46-209
2,2024-46-210
2,2024-46-211
2,2024-46-212
2,2024-46-213
0,2024-46-214
0,2024-46-215
0,2024-46-216
1,2024-46-301
2,2024-46-302
1,2024-46-303
2,2024-46-304
2,2024-46-305
2,2024-46-306
1,2024-46-307
1,2024-46-308
1,2024-46-401
1,2024-46-402
1,2024-46-403
1,2024-46-404
1,2024-46-405
1,2024-46-406
1,2024-46-407
1,2024-46-408
1,2024-46-409
0,2024-46-410
2,2024-46-501
0,2024-46-502
0,2024-46-503
0,2024-46-504
2,2024-46-505
0,2024-46-506
0,2024-46-507
0,2024-46-508
0,2024-46-509
0,2024-46-510
2,2024-46-511
2,2024-46-601
2,2024-46-602
0,2024-46-603
2,2024-46-604
2,2024-46-605
2,2024-46-606
0,2024-46-607
2,2024-46-608
2,2024-46-609
2,2024-46-610
0,2024-46-611
0,2024-46-701
0,2024-46-702
0,2024-46-703
0,2024-46-704
0,2024-46-705
2,2024-46-706
1,2024-47-101
1,2024-47-102
1,2024-47-103
2,2024-47-104
2,2024-47-105
1,2024-47-106
2,2024-47-107
1,2024-47-108
1,2024-47-109
1,2024-47-110
1,2024-47-111
2,2024-47-112
1,2024-47-113
1,2024-47-114
1,2024-47-115
0,2024-47-116
0,2024-47-117
1,2024-47-118
2,2024-47-119
2,2024-47-120
1,2024-47-201
2,2024-47-202
1,2024-47-203
2,2024-47-204
1,2024-47-205
1,2024-47-206
1,2024-47-207
1,2024-47-208
2,2024-47-209
2,2024-47-210
2,2024-47-211
2,2024-47-212
2,2024-47-213
0,2024-47-214
0,2024-47-215
0,2024-47-216
1,2024-47-301
2,2024-47-302
1,2024-47-303
2,2024-47-304
2,2024-47-305
2,2024-47-306
1,2024-47-307
1,2024-47-308
1,2024-47-401
1,2024-47-402
1,2024-47-403
1,2024-47-404
1,2024-47-405
1,2024-47-406
1,2024-47-407
1,2024-47-408
1,2024-47-409
0,2024-47-410
2,2024-47-501
0,2024-47-502
0,2024-47-503
0,2024-47-504
2,2024-47-505
0,2024-47-506
0,2024-47-507
0,2024-47-508
0,2024-47-509
0,2024-47-510
2,2024-47-511
2,2024-47-601
2,2024-47-602
0,2024-47-603
2,2024-47-604
2,2024-47-605
2,2024-47-606
0,2024-47-607
2,2024-47-608
2,2024-47-609
2,2024-47-610
0,2024-47-611
0,2024-47-701
0,2024-47-702
0,2024-47-703
0,2024-47-704
0,2024-47-705
2,2024-47-706
1,2024-48-101
1,2024-48-102
1,2024-48-103
2,2024-48-104
2,2024-48-105
1,2024-48-106
2,2024-48-107
1,2024-48-108
1,2024-48-109
1,2024-48-110
1,2024-48-111
2,2024-48-112
1,2024-48-113
1,2024-48-114
1,2024-48-115
0,2024-48-116
0,2024-48-117
1,2024-48-118
2,2024-48-119
2,2024-48-120
1,2024-48-201
2,2024-48-202
1,2024-48-203
2,2024-48-204
1,2024-48-205
1,2024-48-206
1,2024-48-207
1,2024-48-208
2,2024-48-209
2,2024-48-210
2,2024-48-211
2,2024-48-212
2,2024-48-213
0,2024-48-214
0,2024-48-215
0,2024-48-216
1,2024-48-301
2,2024-48-302
1,2024-48-303
2,2024-48-304
2,2024-48-305
2,2024-48-306
1,2024-48-307
1,2024-48-308
1,2024-48-401
1,2024-48-402
1,2024-48-403
1,2024-48-404
1,2024-48-405
1,2024-48-406
1,2024-48-407
1,2024-48-408
1,2024-48-409
0,2024-48-410
2,2024-48-501
0,2024-48-502
0,2024-48-503
0,2024-48-504
2,2024-48-505
0,2024-48-506
0,2024-48-507
0,2024-48-508
0,2024-48-509
0,2024-48-510
2,2024-48-511
2,2024-48-601
2,2024-48-602
0,2024-48-603
2,2024-48-604
2,2024-48-605
2,2024-48-606
0,2024-48-607
2,2024-48-608
2,2024-48-609
2,2024-48-610
0,2024-48-611
0,2024-48-701
0,2024-48-702
0,2024-48-703
0,2024-48-704
0,2024-48-705
2,2024-48-706
1,2024-49-101
1,2024-49-102
1,2024-49-103
2,2024-49-104
2,2024-49-105
1,2024-49-106
2,2024-49-107
1,2024-49-108
1,2024-49-109
1,2024-49-110
1,2024-49-111
2,2024-49-112
1,2024-49-113
1,2024-49-114
1,2024-49-115
0,2024-49-116
0,2024-49-117
1,2024-49-118
2,2024-49-119
2,2024-49-120
1,2024-49-201
2,2024-49-202
1,2024-49-203
2,2024-49-204
1,2024-49-205
1,2024-49-206
1,2024-49-207
1,2024-49-208
2,2024-49-209
2,2024-49-210
2,2024-49-211
2,2024-49-212
2,2024-49-213
0,2024-49-214
0,2024-49-215
0,2024-49-216
1,2024-49-301
2,2024-49-302
1,2024-49-303
2,2024-49-304
2,2024-49-305
2,2024-49-306
1,2024-49-307
1,2024-49-308
1,2024-49-401
1,2024-49-402
1,2024-49-403
1,2024-49-404
1,2024-49-405
1,2024-49-406
1,2024-49-407
1,2024-49-408
1,2024-49-409
0,2024-49-410
2,2024-49-501
0,2024-49-502
0,2024-49-503
0,2024-49-504
2,2024-49-505
0,2024-49-506
0,2024-49-507
0,2024-49-508
0,2024-49-509
0,2024-49-510
2,2024-49-511
2,2024-49-601
2,2024-49-602
0,2024-49-603
2,2024-49-604
2,2024-49-605
2,2024-49-606
0,2024-49-607
2,2024-49-608
2,2024-49-609
2,2024-49-610
0,2024-49-611
0,2024-49-701
0,2024-49-702
0,2024-49-703
0,2024-49-704
0,2024-49-705
2,2024-49-706
1,2024-50-101
1,2024-50-102
1,2024-50-103
2,2024-50-104
2,2024-50-105
1,2024-50-106
2,2024-50-107
1,2024-50-108
1,2024-50-109
1,2024-50-110
1,2024-50-111
2,2024-50-112
1,2024-50-113
1,2024-50-114
1,2024-50-115
0,2024-50-116
0,2024-50-117
1,2024-50-118
2,2024-50-119
2,2024-50-120
1,2024-50-201
2,2024-50-202
1,2024-50-203
2,2024-50-204
1,2024-50-205
1,2024-50-206
1,2024-50-207
1,2024-50-208
2,2024-50-209
2,2024-50-210
2,2024-50-211
2,2024-50-212
2,2024-50-213
0,2024-50-214
0,2024-50-215
0,2024-50-216
1,2024-50-301
2,2024-50-302
1,2024-50-303
2,2024-50-304
2,2024-50-305
2,2024-50-306
1,2024-50-307
1,2024-50-308
1,2024-50-401
1,2024-50-402
1,2024-50-403
1,2024-50-404
1,2024-50-405
1,2024-50-406
1,2024-50-407
1,2024-50-408
1,2024-50-409
0,2024-50-410
2,2024-50-501
0,2024-50-502
0,2024-50-503
0,2024-50-504
2,2024-50-505
0,2024-50-506
0,2024-50-507
0,2024-50-508
0,2024-50-509
0,2024-50-510
2,2024-50-511
2,2024-50-601
2,2024-50-602
0,2024-50-603
2,2024-50-604
2,2024-50-605
2,2024-50-606
0,2024-50-607
2,2024-50-608
2,2024-50-609
2,2024-50-610
0,2024-50-611
0,2024-50-701
0,2024-50-702
0,2024-50-703
0,2024-50-704
0,2024-50-705
2,2024-50-706
1,2024-51-101
1,2024-51-102
1,2024-51-103
2,2024-51-104
2,2024-51-105
1,2024-51-106
2,2024-51-107
1,2024-51-108
1,2024-51-109
1,2024-51-110
1,2024-51-111
2,2024-51-112
1,2024-51-113
1,2024-51-114
1,2024-51-115
0,2024-51-116
0,2024-51-117
1,2024-51-118
2,2024-51-119
2,2024-51-120
1,2024-51-201
2,2024-51-202
1,2024-51-203
2,2024-51-204
1,2024-51-205
1,2024-51-206
1,2024-51-207
1,2024-51-208
2,2024-51-209
2,2024-51-210
2,2024-51-211
2,2024-51-212
2,2024-51-213
0,2024-51-214
0,2024-51-215
0,2024-51-216
1,2024-51-301
2,2024-51-302
1,2024-51-303
2,2024-51-304
2,2024-51-305
2,2024-51-306
1,2024-51-307
1,2024-51-308
1,2024-51-401
1,2024-51-402
1,2024-51-403
1,2024-51-404
1,2024-51-405
1,2024-51-406
1,2024-51-407
1,2024-51-408
1,2024-51-409
0,2024-51-410
2,2024-51-501
0,2024-51-502
0,2024-51-503
0,2024-51-504
2,2024-51-505
0,2024-51-506
0,2024-51-507
0,2024-51-508
0,2024-51-509
0,2024-51-510
2,2024-51-511
2,2024-51-601
2,2024-51-602
0,2024-51-603
2,2024-51-604
2,2024-51-605
2,2024-51-606
0,2024-51-607
2,2024-51-608
2,2024-51-609
2,2024-51-610
0,2024-51-611
0,2024-51-701
0,2024-51-702
0,2024-51-703
0,2024-51-704
0,2024-51-705
2,2024-51-706
1,2024-52-101
1,2024-52-102
1,2024-52-103
2,2024-52-104
2,2024-52-105
1,2024-52-106
2,2024-52-107
1,2024-52-108
1,2024-52-109
1,2024-52-110
1,2024-52-111
2,2024-52-112
1,2024-52-113
1,2024-52-114
1,2024-52-115
0,2024-52-116
0,2024-52-117
1,2024-52-118
2,2024-52-119
2,2024-52-120
1,2024-52-201
2,2024-52-202
1,2024-52-203
2,2024-52-204
1,2024-52-205
1,2024-52-206
1,2024-52-207
1,2024-52-208
2,2024-52-209
2,2024-52-210
2,2024-52-211
2,2024-52-212
2,2024-52-213
0,2024-52-214
0,2024-52-215
0,2024-52-216
1,2024-52-301
2,2024-52-302
1,2024-52-303
2,2024-52-304
2,2024-52-305
2,2024-52-306
1,2024-52-307
1,2024-52-308
1,2024-52-401
1,2024-52-402
1,2024-52-403
1,2024-52-404
1,2024-52-405
1,2024-52-406
1,2024-52-407
1,2024-52-408
1,2024-52-409
0,2024-52-410
2,2024-52-501
0,2024-52-502
0,2024-52-503
0,2024-52-504
2,2024-52-505
0,2024-52-506
0,2024-52-507
0,2024-52-508
0,2024-52-509
0,2024-52-510
2,2024-52-511
2,2024-52-601
2,2024-52-602
0,2024-52-603
2,2024-52-604
2,2024-52-605
2,2024-52-606
0,2024-52-607
2,2024-52-608
2,2024-52-609
2,2024-52-610
0,2024-52-611
0,2024-52-701
0,2024-52-702
0,2024-52-703
0,2024-52-704
0,2024-52-705
2,2024-52-706
1,2024-53-101
1,2024-53-102
1,2024-53-103
2,2024-53-104
2,2024-53-105
1,2024-53-106
2,2024-53-107
1,2024-53-108
1,2024-53-109
1,2024-53-110
1,2024-53-111
2,2024-53-112
1,2024-53-113
1,2024-53-114
1,2024-53-115
0,2024-53-116
0,2024-53-117
1,2024-53-118
2,2024-53-119
2,2024-53-120
1,2024-53-201
2,2024-53-202
1,2024-53-203
2,2024-53-204
1,2024-53-205
1,2024-53-206
1,2024-53-207
1,2024-53-208
2,2024-53-209
2,2024-53-210
2,2024-53-211
2,2024-53-212
2,2024-53-213
0,2024-53-214
0,2024-53-215
0,2024-53-216
1,2024-53-301
2,2024-53-302
1,2024-53-303
2,2024-53-304
2,2024-53-305
2,2024-53-306
1,2024-53-307
1,2024-53-308
1,2024-53-401
1,2024-53-402
1,2024-53-403
1,2024-53-404
1,2024-53-405
1,2024-53-406
1,2024-53-407
1,2024-53-408
1,2024-53-409
0,2024-53-410
2,2024-53-501
0,2024-53-502
0,2024-53-503
0,2024-53-504
2,2024-53-505
0,2024-53-506
0,2024-53-507
0,2024-53-508
0,2024-53-509
0,2024-53-510
2,2024-53-511
2,2024-53-601
2,2024-53-602
0,2024-53-603
2,2024-53-604
2,2024-53-605
2,2024-53-606
0,2024-53-607
2,2024-53-608
2,2024-53-609
2,2024-53-610
0,2024-53-611
0,2024-53-701
0,2024-53-702
0,2024-53-703
0,2024-53-704
0,2024-53-705
2,2024-53-706
1,2025-1-101
1,2025-1-102
1,2025-1-103
2,2025-1-104
2,2025-1-105
1,2025-1-106
2,2025-1-107
1,2025-1-108
1,2025-1-109
1,2025-1-110
1,2025-1-111
2,2025-1-112
1,2025-1-113
1,2025-1-114
1,2025-1-115
0,2025-1-116
0,2025-1-117
1,2025-1-118
2,2025-1-119
2,2025-1-120
1,2025-1-201
2,2025-1-202
1,2025-1-203
2,2025-1-204
1,2025-1-205
1,2025-1-206
1,2025-1-207
1,2025-1-208
2,2025-1-209
2,2025-1-210
2,2025-1-211
2,2025-1-212
2,2025-1-213
0,2025-1-214
0,2025-1-215
0,2025-1-216
1,2025-1-301
2,2025-1-302
1,2025-1-303
2,2025-1-304
2,2025-1-305
2,2025-1-306
1,2025-1-307
1,2025-1-308
1,2025-1-401
1,2025-1-402
1,2025-1-403
1,2025-1-404
1,2025-1-405
1,2025-1-406
1,2025-1-407
1,2025-1-408
1,2025-1-409
0,2025-1-410
2,2025-1-501
0,2025-1-502
0,2025-1-503
0,2025-1-504
2,2025-1-505
0,2025-1-506
0,2025-1-507
0,2025-1-508
0,2025-1-509
0,2025-1-510
2,2025-1-511
2,2025-1-601
2,2025-1-602
0,2025-1-603
2,2025-1-604
2,2025-1-605
2,2025-1-606
0,2025-1-607
2,2025-1-608
2,2025-1-609
2,2025-1-610
0,2025-1-611
0,2025-1-701
0,2025-1-702
0,2025-1-703
0,2025-1-704
0,2025-1-705
2,2025-1-706
1,2025-2-101
1,2025-2-102
1,2025-2-103
2,2025-2-104
2,2025-2-105
1,2025-2-106
2,2025-2-107
1,2025-2-108
1,2025-2-109
1,2025-2-110
1,2025-2-111
2,2025-2-112
1,2025-2-113
1,2025-2-114
1,2025-2-115
0,2025-2-116
0,2025-2-117
1,2025-2-118
2,2025-2-119
2,2025-2-120
1,2025-2-201
2,2025-2-202
1,2025-2-203
2,2025-2-204
1,2025-2-205
1,2025-2-206
1,2025-2-207
1,2025-2-208
2,2025-2-209
2,2025-2-210
2,2025-2-211
2,2025-2-212
2,2025-2-213
0,2025-2-214
0,2025-2-215
0,2025-2-216
1,2025-2-301
2,2025-2-302
1,2025-2-303
2,2025-2-304
2,2025-2-305
2,2025-2-306
1,2025-2-307
1,2025-2-308
1,2025-2-401
1,2025-2-402
1,2025-2-403
1,2025-2-404
1,2025-2-405
1,2025-2-406
1,2025-2-407
1,2025-2-408
1,2025-2-409
0,2025-2-410
2,2025-2-501
0,2025-2-502
0,2025-2-503
0,2025-2-504
2,2025-2-505
0,2025-2-506
0,2025-2-507
0,2025-2-508
0,2025-2-509
0,2025-2-510
2,2025-2-511
2,2025-2-601
2,2025-2-602
0,2025-2-603
2,2025-2-604
2,2025-2-605
2,2025-2-606
0,2025-2-607
2,2025-2-608
2,2025-2-609
2,2025-2-610
0,2025-2-611
0,2025-2-701
0,2025-2-702
0,2025-2-703
0,2025-2-704
0,2025-2-705
2,2025-2-706
