"","canton","tmin_min","tmin_max","tmin_mean","tmin_median","week"
"10786","La Unión",24.28336,26.4373,25.4228118571429,25.205603,"2021-28"
"10787","León Cortés Castro",23.332779,25.677631,24.6318918571429,24.75517,"2021-28"
"10788","Liberia",29.29298,34.993397,33.0646384285714,33.192909,"2021-28"
"10789","Limón",21.407047,32.683372,28.1218882571429,28.974483,"2021-28"
"10790","Los Chiles",30.902246,34.66851,32.6236292597403,32.546505,"2021-28"
"10791","Matina",26.806583,33.276424,30.1705271190476,30.2370135,"2021-28"
"10792","Montes de Oro",27.487059,32.729313,30.108261,30.32683,"2021-28"
"10793","Mora",26.734022,29.56531,28.2458475714286,28.090153,"2021-28"
"10794","Nandayure",30.483074,34.62205,33.0588122857143,33.087395,"2021-28"
"10795","Naranjo",25.672287,28.65016,27.12515,27.048664,"2021-28"
"10796","Nicoya",30.161785,35.14145,32.9323968452381,32.963423,"2021-28"
"10797","Oreamuno",24.666615,25.96351,25.4335111428571,25.383646,"2021-28"
"10798","Orotina",31.856466,33.378307,32.6773928571429,32.501873,"2021-28"
"10799","Osa",30.41039,34.276432,32.1637937904762,32.12123,"2021-28"
"10800","Paraíso",18.908817,25.990934,22.0512592142857,21.7529305,"2021-28"
"10801","Parrita",30.47237,33.929867,32.5690113809524,32.545784,"2021-28"
"10802","Pococí",24.477303,33.24618,31.6004922,32.053529,"2021-28"
"10803","Puntarenas",NA,NA,NA,NA,"2021-28"
"10804","Puriscal",25.690641,33.24447,29.8538216,30.079218,"2021-28"
"10805","Pérez Zeledón",21.359648,31.58081,26.9109124285714,27.573161,"2021-28"
"10806","Quepos",29.274397,33.83846,32.2273289761905,32.686064,"2021-28"
"10807","Río Cuarto",25.409433,32.537884,29.563670047619,30.654438,"2021-28"
"10808","San Carlos",23.490816,33.60683,31.2071656428571,31.639069,"2021-28"
"10809","San Mateo",28.71584,31.228619,29.9484877142857,29.797346,"2021-28"
"10810","San Pablo",25.56434,27.905706,26.7333137142857,26.517641,"2021-28"
"10811","San Ramón",24.66547,31.684752,27.6528833392857,27.413428,"2021-28"
"10812","Santa Ana",25.05983,27.946089,26.590709,26.457458,"2021-28"
"10813","Santa Cruz",NA,NA,NA,NA,"2021-28"
"10814","Sarapiquí",24.886219,33.06076,31.1180936302521,31.805944,"2021-28"
"10815","Sarchí",22.709858,25.237305,24.0448088571429,24.14875,"2021-28"
"10816","Siquirres",27.676828,32.7543,30.3530480178571,30.349082,"2021-28"
"10817","Talamanca",17.894194,32.723083,25.1979247826087,24.889896,"2021-28"
"10818","Tarrazú",23.082968,30.12938,27.20696775,27.5818465,"2021-28"
"10819","Tilarán",25.543552,32.9137,29.3990586530612,29.520483,"2021-28"
"10820","Turrialba",18.454397,28.383371,24.0796731868132,24.612206,"2021-28"
"10821","Turrubares",29.462044,33.894627,31.8540681071429,31.764881,"2021-28"
"10822","Upala",25.355392,35.899708,31.0079062653061,31.4397915,"2021-28"
"10823","Vázquez de Coronado",21.00292,26.490885,23.7344742142857,23.577398,"2021-28"
"10824","Zarcero",24.218538,27.058746,25.657271,25.611252,"2021-28"
"10825","Abangares",29.391119,34.47825,32.524751,32.6256145,"2022-28"
"10826","Acosta",26.56627,32.052734,28.7529486190476,28.55357,"2022-28"
"10827","Alajuela",21.258902,30.194666,25.9784104285714,26.815839,"2022-28"
"10828","Alajuelita",23.507463,25.220419,24.0461357142857,23.916878,"2022-28"
"10829","Alvarado",24.144096,25.18112,24.6519354285714,24.468227,"2022-28"
"10830","Aserrí",25.018976,27.17428,25.9162742857143,26.014013,"2022-28"
"10831","Atenas",26.567389,29.025679,27.427366,26.926239,"2022-28"
"10832","Bagaces",27.023544,34.364006,32.0074834714286,32.367595,"2022-28"
"10833","Barva",23.688126,25.149939,24.1335015714286,23.922182,"2022-28"
"10834","Buenos Aires",22.182657,30.981474,27.5861227593985,28.132227,"2022-28"
"10835","Carrillo",NA,NA,NA,NA,"2022-28"
"10836","Cartago",23.463993,25.10739,24.2779829285714,24.2280195,"2022-28"
"10837","Cañas",30.143648,34.546535,32.9053692,33.101982,"2022-28"
"10838","Corredores",27.70831,33.399452,30.9946548285714,31.395193,"2022-28"
"10839","Coto Brus",20.778149,28.234161,25.304753625,25.354009,"2022-28"
"10840","Dota",19.750713,28.266083,23.3110200952381,21.824486,"2022-28"
"10841","El Guarco",21.070103,25.041487,22.8508532142857,22.9108745,"2022-28"
"10842","Esparza",30.669485,33.63511,31.9419664285714,31.882052,"2022-28"
"10843","Garabito",30.468271,33.57393,32.0431573809524,32.097847,"2022-28"
"10844","Golfito",29.088608,33.969494,31.4891315904762,31.525679,"2022-28"
"10845","Grecia",26.199818,28.515667,27.0697431428571,26.795753,"2022-28"
"10846","Guatuso",27.41204,33.55894,31.230503,31.55862,"2022-28"
"10847","Guácimo",23.300388,32.069077,29.4526444285714,30.849325,"2022-28"
"10848","Heredia",22.440968,25.088434,23.6042017857143,23.841792,"2022-28"
"10849","Hojancha",30.29718,32.536564,31.4472852857143,31.32644,"2022-28"
"10850","Jiménez",26.086327,27.595898,26.6816448571429,26.419113,"2022-28"
"10851","La Cruz",NA,NA,NA,NA,"2022-28"
"10852","La Unión",24.648006,26.093678,25.163627,25.049662,"2022-28"
"10853","León Cortés Castro",23.5383,25.44599,24.3769632857143,24.44996,"2022-28"
"10854","Liberia",28.162706,34.440403,32.3324415714286,32.5075895,"2022-28"
"10855","Limón",21.345911,32.26032,27.7689593714286,28.916157,"2022-28"
"10856","Los Chiles",30.633036,34.495068,32.478731012987,32.553734,"2022-28"
"10857","Matina",26.260784,32.266167,29.5833581190476,29.7588215,"2022-28"
"10858","Montes de Oro",26.954088,32.484432,29.7343750714286,30.002814,"2022-28"
"10859","Mora",26.932573,29.323011,27.8051281428571,27.354588,"2022-28"
"10860","Nandayure",30.343864,34.34624,32.7151248857143,32.778164,"2022-28"
"10861","Naranjo",25.64587,28.250572,26.6312282857143,26.364187,"2022-28"
"10862","Nicoya",29.506165,35.284912,32.5327349523809,32.53859,"2022-28"
"10863","Oreamuno",24.738438,25.659563,25.1369571428571,25.065907,"2022-28"
"10864","Orotina",31.604603,33.394505,32.2463071428571,31.771793,"2022-28"
"10865","Osa",29.780663,33.58469,31.6684036761905,31.639238,"2022-28"
"10866","Paraíso",19.008905,25.92885,22.0156921428571,21.743448,"2022-28"
"10867","Parrita",30.377773,34.03225,32.158736047619,32.065224,"2022-28"
"10868","Pococí",24.531874,32.651733,31.0025207071429,31.501136,"2022-28"
"10869","Puntarenas",NA,NA,NA,NA,"2022-28"
"10870","Puriscal",25.396315,33.27545,29.3865203428571,29.253603,"2022-28"
"10871","Pérez Zeledón",21.238317,31.261507,26.7040870408163,27.427821,"2022-28"
"10872","Quepos",29.100187,33.946514,32.0033314761905,32.203329,"2022-28"
"10873","Río Cuarto",25.51428,32.409733,29.1456723333333,30.053936,"2022-28"
"10874","San Carlos",23.508787,33.384216,30.8950957582418,31.420186,"2022-28"
"10875","San Mateo",28.685688,31.089766,29.5182884285714,29.012543,"2022-28"
"10876","San Pablo",25.961424,27.466768,26.3941295714286,26.226051,"2022-28"
"10877","San Ramón",23.967348,31.3842,27.2182012321429,27.001337,"2022-28"
"10878","Santa Ana",25.409029,27.591946,26.1784834285714,25.781786,"2022-28"
"10879","Santa Cruz",NA,NA,NA,NA,"2022-28"
"10880","Sarapiquí",24.936346,32.959637,30.668444092437,31.27213,"2022-28"
"10881","Sarchí",22.813267,24.828707,23.5764757142857,23.309782,"2022-28"
"10882","Siquirres",27.672169,32.106647,29.8982451785714,29.8541355,"2022-28"
"10883","Talamanca",17.618227,32.820297,25.0293091677019,24.75467,"2022-28"
"10884","Tarrazú",23.497984,30.152517,27.1256941785714,27.475229,"2022-28"
"10885","Tilarán",24.698475,32.41467,29.0513061428571,29.164803,"2022-28"
"10886","Turrialba",18.291786,28.452703,24.0336511318681,24.640442,"2022-28"
"10887","Turrubares",29.009233,33.68935,31.37351725,31.438005,"2022-28"
"10888","Upala",25.087963,35.52256,30.552188877551,30.8981505,"2022-28"
"10889","Vázquez de Coronado",21.21327,26.153463,23.4918567142857,23.539012,"2022-28"
"10890","Zarcero",24.152628,26.59043,25.1395795714286,24.92728,"2022-28"
"10891","Abangares",30.939499,34.88282,33.1994826904762,33.310533,"2023-28"
"10892","Acosta",27.659477,32.70871,29.667644047619,29.078487,"2023-28"
"10893","Alajuela",21.177633,30.847918,27.11419675,28.0991335,"2023-28"
"10894","Alajuelita",23.784555,26.386845,25.0926141428571,25.118513,"2023-28"
"10895","Alvarado",24.153913,26.336023,25.422817,25.53342,"2023-28"
"10896","Aserrí",25.809958,28.182518,26.8658618571429,26.976978,"2023-28"
"10897","Atenas",27.575447,29.249216,28.497076,28.404514,"2023-28"
"10898","Bagaces",28.754383,35.05597,32.9003725,33.334653,"2023-28"
"10899","Barva",23.595112,26.490215,25.2833731428571,25.101725,"2023-28"
"10900","Buenos Aires",23.422592,32.011425,28.6063175864662,29.159399,"2023-28"
"10901","Carrillo",NA,NA,NA,NA,"2023-28"
"10902","Cartago",23.88213,26.41849,25.1418163571429,25.17163,"2023-28"
"10903","Cañas",31.694014,34.95311,33.6849765428571,33.705437,"2023-28"
"10904","Corredores",29.165943,34.484135,32.3979719142857,32.49822,"2023-28"
"10905","Coto Brus",21.93154,29.761608,26.7179224821429,26.928575,"2023-28"
"10906","Dota",20.328096,29.056057,24.1382444761905,22.872179,"2023-28"
"10907","El Guarco",21.601326,26.131195,23.7246567857143,23.67528,"2023-28"
"10908","Esparza",31.781662,34.171165,33.0565830714286,33.061637,"2023-28"
"10909","Garabito",32.318493,33.895397,33.2590600476191,33.42149,"2023-28"
"10910","Golfito",30.307493,35.096268,33.0580501809524,33.13577,"2023-28"
"10911","Grecia",26.753641,29.367197,28.2544065714286,28.005123,"2023-28"
"10912","Guatuso",28.639986,34.898117,31.9558901428571,32.321,"2023-28"
"10913","Guácimo",22.999905,33.389782,30.2809000285714,31.355568,"2023-28"
"10914","Heredia",22.296867,26.483004,24.6560582142857,24.9958765,"2023-28"
"10915","Hojancha",31.224823,33.14653,32.056574,31.881332,"2023-28"
"10916","Jiménez",26.35601,28.236103,27.3682601428571,27.451868,"2023-28"
"10917","La Cruz",NA,NA,NA,NA,"2023-28"
"10918","La Unión",24.795475,27.375866,26.149632,26.168522,"2023-28"
"10919","León Cortés Castro",24.347847,26.371758,25.2522967142857,25.305494,"2023-28"
"10920","Liberia",30.588623,35.34795,33.5811424571429,33.6691155,"2023-28"
"10921","Limón",21.531776,33.39057,28.5340949333333,29.396471,"2023-28"
"10922","Los Chiles",31.914927,35.231464,33.1476455584416,32.999195,"2023-28"
"10923","Matina",26.511974,33.68472,30.3293586666667,30.580617,"2023-28"
"10924","Montes de Oro",28.454857,32.629753,30.7382327857143,30.8236675,"2023-28"
"10925","Mora",27.848831,29.99227,28.8723924285714,28.933142,"2023-28"
"10926","Nandayure",31.369347,35.067406,33.5650441428571,33.836174,"2023-28"
"10927","Naranjo",26.47628,28.81261,27.7939901428571,27.537558,"2023-28"
"10928","Nicoya",30.692436,35.62811,33.320415702381,33.5576265,"2023-28"
"10929","Oreamuno",24.541166,27.030882,26.0489562857143,25.987051,"2023-28"
"10930","Orotina",32.730415,33.629574,33.2450015714286,33.22953,"2023-28"
"10931","Osa",30.723598,35.035774,32.9935320571429,32.982655,"2023-28"
"10932","Paraíso",19.506626,26.8293,22.8022577142857,22.413211,"2023-28"
"10933","Parrita",31.203909,34.608486,33.1387351428571,33.16874,"2023-28"
"10934","Pococí",24.27189,33.80571,31.8011127071429,32.156175,"2023-28"
"10935","Puntarenas",NA,NA,NA,NA,"2023-28"
"10936","Puriscal",26.990408,33.858814,30.3942104571429,30.533443,"2023-28"
"10937","Pérez Zeledón",21.730742,32.640778,27.6492938979592,28.2729655,"2023-28"
"10938","Quepos",29.872498,34.581287,32.9597186904762,33.4060555,"2023-28"
"10939","Río Cuarto",25.354948,33.463215,30.0746712380952,30.951721,"2023-28"
"10940","San Carlos",23.513632,34.40606,31.7453026153846,32.283564,"2023-28"
"10941","San Mateo",29.832863,31.265013,30.5085602857143,30.464785,"2023-28"
"10942","San Pablo",25.979229,28.77647,27.5235747142857,27.322443,"2023-28"
"10943","San Ramón",25.479198,31.66738,28.2861334464286,27.9522115,"2023-28"
"10944","Santa Ana",26.048037,28.585331,27.2580028571429,27.291042,"2023-28"
"10945","Santa Cruz",NA,NA,NA,NA,"2023-28"
"10946","Sarapiquí",24.863693,33.953197,31.4960852605042,32.12785,"2023-28"
"10947","Sarchí",22.967772,25.831308,24.6949588571429,24.596992,"2023-28"
"10948","Siquirres",27.376574,33.320126,30.6527226071429,30.538847,"2023-28"
"10949","Talamanca",18.878918,33.790737,25.778042826087,25.360819,"2023-28"
"10950","Tarrazú",24.04462,30.725046,27.9243855,28.141905,"2023-28"
"10951","Tilarán",26.165848,33.09296,30.0202821020408,30.199589,"2023-28"
"10952","Turrialba",18.621689,29.346571,24.7425736043956,25.277956,"2023-28"
"10953","Turrubares",30.524998,34.073376,32.3839766428571,32.26609,"2023-28"
"10954","Upala",26.622833,35.6529,31.5950214591837,32.021965,"2023-28"
"10955","Vázquez de Coronado",20.976921,27.60059,24.4640585,24.1775005,"2023-28"
"10956","Zarcero",24.640541,27.415737,26.2772371428571,26.162922,"2023-28"
"10957","Abangares",29.73958,34.827236,32.9549282619048,33.0537225,"2024-28"
"10958","Acosta",27.948505,32.12499,29.6638981428571,28.92886,"2024-28"
"10959","Alajuela",20.600098,30.940409,26.9238636428571,27.5956865,"2024-28"
"10960","Alajuelita",24.030416,25.533562,24.9338757142857,25.06082,"2024-28"
"10961","Alvarado",24.579983,25.759096,25.2562751428571,25.241627,"2024-28"
"10962","Aserrí",26.19247,27.218445,26.8152378571429,26.688828,"2024-28"
"10963","Atenas",27.524944,29.661205,28.4719447142857,28.3998,"2024-28"
"10964","Bagaces",27.137468,34.830124,32.5433983285714,33.0531675,"2024-28"
"10965","Barva",23.026913,25.651005,24.970329,25.24506,"2024-28"
"10966","Buenos Aires",23.164682,31.488424,28.4150949774436,28.679543,"2024-28"
"10967","Carrillo",NA,NA,NA,NA,"2024-28"
"10968","Cartago",24.389278,25.57008,25.0200142857143,25.0724085,"2024-28"
"10969","Cañas",30.17402,34.898598,33.3902828857143,33.584908,"2024-28"
"10970","Corredores",29.753511,33.977737,32.4579287714286,32.99778,"2024-28"
"10971","Coto Brus",22.672352,29.104397,26.6183010892857,26.5799515,"2024-28"
"10972","Dota",20.78147,29.119745,24.1371161428571,22.58626,"2024-28"
"10973","El Guarco",22.128725,25.298168,23.697721,23.6492975,"2024-28"
"10974","Esparza",32.08969,34.111156,32.9549141428571,33.219576,"2024-28"
"10975","Garabito",32.11667,34.013573,33.112345047619,33.139084,"2024-28"
"10976","Golfito",30.44351,34.45052,32.8707022571429,32.917557,"2024-28"
"10977","Grecia",26.139534,29.267685,28.0972762857143,28.379229,"2024-28"
"10978","Guatuso",27.204609,34.503487,31.7833204693878,32.25814,"2024-28"
"10979","Guácimo",22.857397,33.24806,30.0228129428571,31.385666,"2024-28"
"10980","Heredia",21.766306,25.691235,24.3213826428571,24.151516,"2024-28"
"10981","Hojancha",31.168621,33.45267,32.2802735714286,32.300438,"2024-28"
"10982","Jiménez",26.947702,27.731035,27.2548971428571,27.18395,"2024-28"
"10983","La Cruz",NA,NA,NA,NA,"2024-28"
"10984","La Unión",25.117456,26.41106,25.9634698571429,26.248688,"2024-28"
"10985","León Cortés Castro",24.722795,25.692263,25.273773,25.38832,"2024-28"
"10986","Liberia",28.763706,34.77097,32.8472468285714,33.085302,"2024-28"
"10987","Limón",22.175245,33.828598,28.4585702571429,29.520153,"2024-28"
"10988","Los Chiles",30.317167,34.73594,32.734694961039,32.768627,"2024-28"
"10989","Matina",26.471842,34.25995,30.3486678571429,30.321554,"2024-28"
"10990","Montes de Oro",27.683578,32.848316,30.5257422142857,30.8240645,"2024-28"
"10991","Mora",28.14162,29.541315,28.8100725714286,28.917147,"2024-28"
"10992","Nandayure",31.171957,35.047718,33.5556051142857,33.776024,"2024-28"
"10993","Naranjo",26.086077,28.975382,27.7106281428571,27.872969,"2024-28"
"10994","Nicoya",29.819199,35.46739,33.1675473333333,33.3348845,"2024-28"
"10995","Oreamuno",24.26984,26.370094,25.7230225714286,25.796993,"2024-28"
"10996","Orotina",32.950512,33.668797,33.1950212857143,33.1945,"2024-28"
"10997","Osa",30.950825,34.898254,32.8252984666667,32.800808,"2024-28"
"10998","Paraíso",19.952154,26.189505,22.7171887857143,22.3653535,"2024-28"
"10999","Parrita",31.517677,34.86314,33.2498419047619,33.504078,"2024-28"
"11000","Pococí",24.10757,33.982113,31.6154275857143,32.1855985,"2024-28"
"11001","Puntarenas",NA,NA,NA,NA,"2024-28"
"11002","Puriscal",27.00731,33.83607,30.4248983142857,30.262585,"2024-28"
"11003","Pérez Zeledón",22.066097,32.458366,27.5113674183673,28.173708,"2024-28"
"11004","Quepos",29.819407,34.89815,33.013851952381,33.4366135,"2024-28"
"11005","Río Cuarto",24.819675,32.6084,29.7989613333333,30.886395,"2024-28"
"11006","San Carlos",22.876677,33.780445,31.4403651648352,32.077823,"2024-28"
"11007","San Mateo",30.065413,31.60314,30.5289715714286,30.46648,"2024-28"
"11008","San Pablo",25.581139,28.047596,27.2577467142857,27.486423,"2024-28"
"11009","San Ramón",24.190067,31.88754,28.0863290357143,27.7447405,"2024-28"
"11010","Santa Ana",26.198221,27.889387,27.136192,27.348274,"2024-28"
"11011","Santa Cruz",NA,NA,NA,NA,"2024-28"
"11012","Sarapiquí",24.393246,33.17616,31.1818564369748,31.908484,"2024-28"
"11013","Sarchí",22.369894,25.345638,24.50312,24.84572,"2024-28"
"11014","Siquirres",27.040037,33.482395,30.49760975,30.4749155,"2024-28"
"11015","Talamanca",19.00356,34.123646,25.6135514906832,25.3047,"2024-28"
"11016","Tarrazú",24.511303,30.871641,27.9881288571429,28.4000415,"2024-28"
"11017","Tilarán",24.660238,33.00655,29.724564244898,29.792725,"2024-28"
"11018","Turrialba",19.234842,28.857637,24.5358563846154,25.128119,"2024-28"
"11019","Turrubares",30.570513,34.154625,32.41126275,32.5272635,"2024-28"
"11020","Upala",25.203705,35.64215,31.2521477346939,31.506794,"2024-28"
"11021","Vázquez de Coronado",20.961008,26.751284,24.1616009285714,23.740405,"2024-28"
"11022","Zarcero",24.042107,27.179857,26.1386665714286,26.467165,"2024-28"
"11023","Abangares",30.285133,35.002728,33.0360859761905,33.119488,"2025-28"
"11024","Acosta",27.086823,33.05098,29.6363424761905,29.381142,"2025-28"
"11025","Alajuela",21.580412,31.997206,27.0322684285714,27.836821,"2025-28"
"11026","Alajuelita",23.322493,26.965754,24.9708607142857,24.575825,"2025-28"
"11027","Alvarado",24.223269,26.52332,25.2920592857143,25.13045,"2025-28"
"11028","Aserrí",25.079079,28.684021,26.7515477142857,26.341623,"2025-28"
"11029","Atenas",26.923851,30.51304,28.4532832857143,28.128056,"2025-28"
"11030","Bagaces",28.689243,35.149273,32.8804583857143,33.2955185,"2025-28"
"11031","Barva",23.725,27.026474,25.1483565714286,25.141773,"2025-28"
"11032","Buenos Aires",22.879936,32.36582,28.5877621503759,29.19413,"2025-28"
"11033","Carrillo",NA,NA,NA,NA,"2025-28"
"11034","Cartago",23.284966,26.706701,25.0022033571429,24.940913,"2025-28"
"11035","Cañas",31.47875,35.19904,33.6177656857143,33.545483,"2025-28"
"11036","Corredores",29.126394,34.109432,32.0667135714286,32.245678,"2025-28"
"11037","Coto Brus",22.16624,30.05817,26.5666397857143,26.7647925,"2025-28"
"11038","Dota",20.022856,29.253843,24.068345047619,22.539349,"2025-28"
"11039","El Guarco",21.024607,26.616922,23.5996680714286,23.471542,"2025-28"
"11040","Esparza",31.159887,34.826393,32.7312457857143,32.782568,"2025-28"
"11041","Garabito",31.646688,34.452293,32.8596781428571,32.94108,"2025-28"
"11042","Golfito",30.291998,34.45591,32.4959647523809,32.533028,"2025-28"
"11043","Grecia",26.534603,30.455906,28.1935875714286,28.118263,"2025-28"
"11044","Guatuso",28.48358,34.79611,32.0705809183673,32.330505,"2025-28"
"11045","Guácimo",23.394005,33.495632,30.1346981714286,31.2663,"2025-28"
"11046","Heredia",22.682867,26.734259,24.5105383571429,24.281666,"2025-28"
