"","week","province","group","value"
"8437","2025-14",5,"water",0
"8438","2025-14",6,"dengue_spread",0
"8439","2025-14",6,"employment",0
"8440","2025-14",6,"mobility_finance",0
"8441","2025-14",6,"water",0
"8442","2025-14",7,"dengue_spread",0
"8443","2025-14",7,"employment",0
"8444","2025-14",7,"mobility_finance",0
"8445","2025-14",7,"water",0
"8446","2025-15",0,"dengue_spread",12.85
"8447","2025-15",0,"employment",29.47
"8448","2025-15",0,"mobility_finance",17.2
"8449","2025-15",0,"water",0
"8450","2025-15",1,"dengue_spread",0
"8451","2025-15",1,"employment",26.29
"8452","2025-15",1,"mobility_finance",0
"8453","2025-15",1,"water",0
"8454","2025-15",2,"dengue_spread",0
"8455","2025-15",2,"employment",43.36
"8456","2025-15",2,"mobility_finance",0
"8457","2025-15",2,"water",0
"8458","2025-15",3,"dengue_spread",0
"8459","2025-15",3,"employment",0
"8460","2025-15",3,"mobility_finance",0
"8461","2025-15",3,"water",100
"8462","2025-15",4,"dengue_spread",0
"8463","2025-15",4,"employment",0
"8464","2025-15",4,"mobility_finance",0
"8465","2025-15",4,"water",0
"8466","2025-15",5,"dengue_spread",0
"8467","2025-15",5,"employment",0
"8468","2025-15",5,"mobility_finance",0
"8469","2025-15",5,"water",0
"8470","2025-15",6,"dengue_spread",0
"8471","2025-15",6,"employment",0
"8472","2025-15",6,"mobility_finance",0
"8473","2025-15",6,"water",0
"8474","2025-15",7,"dengue_spread",0
"8475","2025-15",7,"employment",0
"8476","2025-15",7,"mobility_finance",0
"8477","2025-15",7,"water",0
"8478","2025-16",0,"dengue_spread",17.98
"8479","2025-16",0,"employment",18.86
"8480","2025-16",0,"mobility_finance",24.17
"8481","2025-16",0,"water",0
"8482","2025-16",1,"dengue_spread",0
"8483","2025-16",1,"employment",21.14
"8484","2025-16",1,"mobility_finance",35.19
"8485","2025-16",1,"water",0
"8486","2025-16",2,"dengue_spread",0
"8487","2025-16",2,"employment",0
"8488","2025-16",2,"mobility_finance",0
"8489","2025-16",2,"water",0
"8490","2025-16",3,"dengue_spread",0
"8491","2025-16",3,"employment",0
"8492","2025-16",3,"mobility_finance",0
"8493","2025-16",3,"water",0
"8494","2025-16",4,"dengue_spread",37.38
"8495","2025-16",4,"employment",38.47
"8496","2025-16",4,"mobility_finance",0
"8497","2025-16",4,"water",0
"8498","2025-16",5,"dengue_spread",0
"8499","2025-16",5,"employment",0
"8500","2025-16",5,"mobility_finance",0
"8501","2025-16",5,"water",0
"8502","2025-16",6,"dengue_spread",0
"8503","2025-16",6,"employment",0
"8504","2025-16",6,"mobility_finance",91.11
"8505","2025-16",6,"water",0
"8506","2025-16",7,"dengue_spread",0
"8507","2025-16",7,"employment",0
"8508","2025-16",7,"mobility_finance",0
"8509","2025-16",7,"water",0
"8510","2025-17",0,"dengue_spread",25.69
"8511","2025-17",0,"employment",35.37
"8512","2025-17",0,"mobility_finance",24.17
"8513","2025-17",0,"water",0
"8514","2025-17",1,"dengue_spread",8.88
"8515","2025-17",1,"employment",29.71
"8516","2025-17",1,"mobility_finance",17.35
"8517","2025-17",1,"water",0
"8518","2025-17",2,"dengue_spread",74
"8519","2025-17",2,"employment",46.64
"8520","2025-17",2,"mobility_finance",0
"8521","2025-17",2,"water",0
"8522","2025-17",3,"dengue_spread",0
"8523","2025-17",3,"employment",0
"8524","2025-17",3,"mobility_finance",0
"8525","2025-17",3,"water",0
"8526","2025-17",4,"dengue_spread",0
"8527","2025-17",4,"employment",37.04
"8528","2025-17",4,"mobility_finance",0
"8529","2025-17",4,"water",0
"8530","2025-17",5,"dengue_spread",0
"8531","2025-17",5,"employment",0
"8532","2025-17",5,"mobility_finance",0
"8533","2025-17",5,"water",0
"8534","2025-17",6,"dengue_spread",0
"8535","2025-17",6,"employment",0
"8536","2025-17",6,"mobility_finance",0
"8537","2025-17",6,"water",0
"8538","2025-17",7,"dengue_spread",0
"8539","2025-17",7,"employment",0
"8540","2025-17",7,"mobility_finance",0
"8541","2025-17",7,"water",0
"8542","2025-18",0,"dengue_spread",24.66
"8543","2025-18",0,"employment",44.21
"8544","2025-18",0,"mobility_finance",20.91
"8545","2025-18",0,"water",0
"8546","2025-18",1,"dengue_spread",8.63
"8547","2025-18",1,"employment",28.57
"8548","2025-18",1,"mobility_finance",23.3
"8549","2025-18",1,"water",0
"8550","2025-18",2,"dengue_spread",61
"8551","2025-18",2,"employment",43.36
"8552","2025-18",2,"mobility_finance",0
"8553","2025-18",2,"water",0
"8554","2025-18",3,"dengue_spread",0
"8555","2025-18",3,"employment",79.69
"8556","2025-18",3,"mobility_finance",0
"8557","2025-18",3,"water",0
"8558","2025-18",4,"dengue_spread",0
"8559","2025-18",4,"employment",29.92
"8560","2025-18",4,"mobility_finance",0
"8561","2025-18",4,"water",0
"8562","2025-18",5,"dengue_spread",0
"8563","2025-18",5,"employment",0
"8564","2025-18",5,"mobility_finance",0
"8565","2025-18",5,"water",0
"8566","2025-18",6,"dengue_spread",0
"8567","2025-18",6,"employment",0
"8568","2025-18",6,"mobility_finance",0
"8569","2025-18",6,"water",0
"8570","2025-18",7,"dengue_spread",0
"8571","2025-18",7,"employment",0
"8572","2025-18",7,"mobility_finance",0
"8573","2025-18",7,"water",0
"8574","2025-19",0,"dengue_spread",21.58
"8575","2025-19",0,"employment",43.62
"8576","2025-19",0,"mobility_finance",26.03
"8577","2025-19",0,"water",0
"8578","2025-19",1,"dengue_spread",9.86
"8579","2025-19",1,"employment",36.57
"8580","2025-19",1,"mobility_finance",17.84
"8581","2025-19",1,"water",0
"8582","2025-19",2,"dengue_spread",0
"8583","2025-19",2,"employment",38.1
"8584","2025-19",2,"mobility_finance",0
"8585","2025-19",2,"water",0
"8586","2025-19",3,"dengue_spread",0
"8587","2025-19",3,"employment",0
"8588","2025-19",3,"mobility_finance",0
"8589","2025-19",3,"water",0
"8590","2025-19",4,"dengue_spread",0
"8591","2025-19",4,"employment",43.45
"8592","2025-19",4,"mobility_finance",0
"8593","2025-19",4,"water",0
"8594","2025-19",5,"dengue_spread",0
"8595","2025-19",5,"employment",0
"8596","2025-19",5,"mobility_finance",0
"8597","2025-19",5,"water",0
"8598","2025-19",6,"dengue_spread",0
"8599","2025-19",6,"employment",0
"8600","2025-19",6,"mobility_finance",0
"8601","2025-19",6,"water",0
"8602","2025-19",7,"dengue_spread",0
"8603","2025-19",7,"employment",0
"8604","2025-19",7,"mobility_finance",0
"8605","2025-19",7,"water",0
"8606","2025-2",0,"dengue_spread",12.92
"8607","2025-2",0,"employment",54.23
"8608","2025-2",0,"mobility_finance",18.59
"8609","2025-2",0,"water",0
"8610","2025-2",1,"dengue_spread",0
"8611","2025-2",1,"employment",59.66
"8612","2025-2",1,"mobility_finance",0
"8613","2025-2",1,"water",0
"8614","2025-2",2,"dengue_spread",0
"8615","2025-2",2,"employment",53.61
"8616","2025-2",2,"mobility_finance",0
"8617","2025-2",2,"water",0
"8618","2025-2",3,"dengue_spread",38.48
"8619","2025-2",3,"employment",0
"8620","2025-2",3,"mobility_finance",0
"8621","2025-2",3,"water",0
"8622","2025-2",4,"dengue_spread",0
"8623","2025-2",4,"employment",70.52
"8624","2025-2",4,"mobility_finance",0
"8625","2025-2",4,"water",0
"8626","2025-2",5,"dengue_spread",0
"8627","2025-2",5,"employment",0
"8628","2025-2",5,"mobility_finance",0
"8629","2025-2",5,"water",0
"8630","2025-2",6,"dengue_spread",0
"8631","2025-2",6,"employment",0
"8632","2025-2",6,"mobility_finance",0
"8633","2025-2",6,"water",0
"8634","2025-2",7,"dengue_spread",0
"8635","2025-2",7,"employment",0
"8636","2025-2",7,"mobility_finance",0
"8637","2025-2",7,"water",0
"8638","2025-20",0,"dengue_spread",22.09
"8639","2025-20",0,"employment",34.78
"8640","2025-20",0,"mobility_finance",18.59
"8641","2025-20",0,"water",0
"8642","2025-20",1,"dengue_spread",0
"8643","2025-20",1,"employment",21.71
"8644","2025-20",1,"mobility_finance",0
"8645","2025-20",1,"water",0
"8646","2025-20",2,"dengue_spread",47
"8647","2025-20",2,"employment",45.33
"8648","2025-20",2,"mobility_finance",0
"8649","2025-20",2,"water",0
"8650","2025-20",3,"dengue_spread",0
"8651","2025-20",3,"employment",0
"8652","2025-20",3,"mobility_finance",0
"8653","2025-20",3,"water",0
"8654","2025-20",4,"dengue_spread",30.16
"8655","2025-20",4,"employment",34.9
"8656","2025-20",4,"mobility_finance",0
"8657","2025-20",4,"water",0
"8658","2025-20",5,"dengue_spread",0
"8659","2025-20",5,"employment",0
"8660","2025-20",5,"mobility_finance",0
"8661","2025-20",5,"water",0
"8662","2025-20",6,"dengue_spread",0
"8663","2025-20",6,"employment",0
"8664","2025-20",6,"mobility_finance",0
"8665","2025-20",6,"water",0
"8666","2025-20",7,"dengue_spread",0
"8667","2025-20",7,"employment",0
"8668","2025-20",7,"mobility_finance",0
"8669","2025-20",7,"water",0
"8670","2025-21",0,"dengue_spread",24.66
"8671","2025-21",0,"employment",39.49
"8672","2025-21",0,"mobility_finance",17.66
"8673","2025-21",0,"water",0
"8674","2025-21",1,"dengue_spread",6.9
"8675","2025-21",1,"employment",30.86
"8676","2025-21",1,"mobility_finance",21.31
"8677","2025-21",1,"water",0
"8678","2025-21",2,"dengue_spread",57
"8679","2025-21",2,"employment",0
"8680","2025-21",2,"mobility_finance",0
"8681","2025-21",2,"water",0
"8682","2025-21",3,"dengue_spread",0
"8683","2025-21",3,"employment",50.28
"8684","2025-21",3,"mobility_finance",0
"8685","2025-21",3,"water",0
"8686","2025-21",4,"dengue_spread",28.2
"8687","2025-21",4,"employment",38.47
"8688","2025-21",4,"mobility_finance",0
"8689","2025-21",4,"water",0
"8690","2025-21",5,"dengue_spread",0
"8691","2025-21",5,"employment",0
"8692","2025-21",5,"mobility_finance",0
"8693","2025-21",5,"water",0
"8694","2025-21",6,"dengue_spread",0
"8695","2025-21",6,"employment",0
"8696","2025-21",6,"mobility_finance",0
"8697","2025-21",6,"water",0
"8698","2025-21",7,"dengue_spread",0
"8699","2025-21",7,"employment",0
"8700","2025-21",7,"mobility_finance",0
"8701","2025-21",7,"water",0
"8702","2025-22",0,"dengue_spread",16.44
"8703","2025-22",0,"employment",37.72
"8704","2025-22",0,"mobility_finance",26.95
"8705","2025-22",0,"water",0
"8706","2025-22",1,"dengue_spread",0
"8707","2025-22",1,"employment",26.29
"8708","2025-22",1,"mobility_finance",30.24
"8709","2025-22",1,"water",0
"8710","2025-22",2,"dengue_spread",0
"8711","2025-22",2,"employment",51.24
"8712","2025-22",2,"mobility_finance",0
"8713","2025-22",2,"water",0
"8714","2025-22",3,"dengue_spread",0
"8715","2025-22",3,"employment",56.92
"8716","2025-22",3,"mobility_finance",0
"8717","2025-22",3,"water",0
"8718","2025-22",4,"dengue_spread",0
"8719","2025-22",4,"employment",0
"8720","2025-22",4,"mobility_finance",0
"8721","2025-22",4,"water",0
"8722","2025-22",5,"dengue_spread",0
"8723","2025-22",5,"employment",0
"8724","2025-22",5,"mobility_finance",0
"8725","2025-22",5,"water",0
"8726","2025-22",6,"dengue_spread",0
"8727","2025-22",6,"employment",0
"8728","2025-22",6,"mobility_finance",0
"8729","2025-22",6,"water",0
"8730","2025-22",7,"dengue_spread",0
"8731","2025-22",7,"employment",0
"8732","2025-22",7,"mobility_finance",0
"8733","2025-22",7,"water",0
"8734","2025-23",0,"dengue_spread",17.98
"8735","2025-23",0,"employment",38.31
"8736","2025-23",0,"mobility_finance",31.6
"8737","2025-23",0,"water",0
"8738","2025-23",1,"dengue_spread",7.15
"8739","2025-23",1,"employment",24.57
"8740","2025-23",1,"mobility_finance",20.32
"8741","2025-23",1,"water",0
"8742","2025-23",2,"dengue_spread",0
"8743","2025-23",2,"employment",42.7
"8744","2025-23",2,"mobility_finance",0
"8745","2025-23",2,"water",0
"8746","2025-23",3,"dengue_spread",0
"8747","2025-23",3,"employment",0
"8748","2025-23",3,"mobility_finance",0
"8749","2025-23",3,"water",0
"8750","2025-23",4,"dengue_spread",28.2
"8751","2025-23",4,"employment",49.15
"8752","2025-23",4,"mobility_finance",0
"8753","2025-23",4,"water",63.91
"8754","2025-23",5,"dengue_spread",0
"8755","2025-23",5,"employment",78.3
"8756","2025-23",5,"mobility_finance",68.36
"8757","2025-23",5,"water",0
"8758","2025-23",6,"dengue_spread",0
"8759","2025-23",6,"employment",0
"8760","2025-23",6,"mobility_finance",0
"8761","2025-23",6,"water",0
"8762","2025-23",7,"dengue_spread",0
"8763","2025-23",7,"employment",0
"8764","2025-23",7,"mobility_finance",0
"8765","2025-23",7,"water",0
"8766","2025-24",0,"dengue_spread",13.36
"8767","2025-24",0,"employment",41.26
"8768","2025-24",0,"mobility_finance",38.57
"8769","2025-24",0,"water",0
"8770","2025-24",1,"dengue_spread",5.42
"8771","2025-24",1,"employment",30.86
"8772","2025-24",1,"mobility_finance",42.13
"8773","2025-24",1,"water",0
"8774","2025-24",2,"dengue_spread",0
"8775","2025-24",2,"employment",0
"8776","2025-24",2,"mobility_finance",0
"8777","2025-24",2,"water",0
"8778","2025-24",3,"dengue_spread",0
"8779","2025-24",3,"employment",0
"8780","2025-24",3,"mobility_finance",0
"8781","2025-24",3,"water",0
"8782","2025-24",4,"dengue_spread",0
"8783","2025-24",4,"employment",28.49
"8784","2025-24",4,"mobility_finance",0
"8785","2025-24",4,"water",0
"8786","2025-24",5,"dengue_spread",0
"8787","2025-24",5,"employment",0
"8788","2025-24",5,"mobility_finance",0
"8789","2025-24",5,"water",0
"8790","2025-24",6,"dengue_spread",0
"8791","2025-24",6,"employment",0
"8792","2025-24",6,"mobility_finance",0
"8793","2025-24",6,"water",0
"8794","2025-24",7,"dengue_spread",0
"8795","2025-24",7,"employment",0
"8796","2025-24",7,"mobility_finance",0
"8797","2025-24",7,"water",0
"8798","2025-25",0,"dengue_spread",14.68
"8799","2025-25",0,"employment",32.03
"8800","2025-25",0,"mobility_finance",38.3
"8801","2025-25",0,"water",0
"8802","2025-25",1,"dengue_spread",0
"8803","2025-25",1,"employment",26.06
"8804","2025-25",1,"mobility_finance",26.6
"8805","2025-25",1,"water",0
"8806","2025-25",2,"dengue_spread",0
"8807","2025-25",2,"employment",0
"8808","2025-25",2,"mobility_finance",0
"8809","2025-25",2,"water",0
"8810","2025-25",3,"dengue_spread",0
"8811","2025-25",3,"employment",0
"8812","2025-25",3,"mobility_finance",0
"8813","2025-25",3,"water",0
"8814","2025-25",4,"dengue_spread",0
"8815","2025-25",4,"employment",52.71
"8816","2025-25",4,"mobility_finance",0
"8817","2025-25",4,"water",0
"8818","2025-25",5,"dengue_spread",0
"8819","2025-25",5,"employment",0
"8820","2025-25",5,"mobility_finance",0
"8821","2025-25",5,"water",0
"8822","2025-25",6,"dengue_spread",0
"8823","2025-25",6,"employment",0
"8824","2025-25",6,"mobility_finance",0
"8825","2025-25",6,"water",0
"8826","2025-25",7,"dengue_spread",0
"8827","2025-25",7,"employment",0
"8828","2025-25",7,"mobility_finance",0
"8829","2025-25",7,"water",0
"8830","2025-26",0,"dengue_spread",16.11
"8831","2025-26",0,"employment",34.66
"8832","2025-26",0,"mobility_finance",47.68
"8833","2025-26",0,"water",0
"8834","2025-26",1,"dengue_spread",4.88
"8835","2025-26",1,"employment",27.89
"8836","2025-26",1,"mobility_finance",42.22
"8837","2025-26",1,"water",0
"8838","2025-26",2,"dengue_spread",0
"8839","2025-26",2,"employment",0
"8840","2025-26",2,"mobility_finance",0
"8841","2025-26",2,"water",0
"8842","2025-26",3,"dengue_spread",0
"8843","2025-26",3,"employment",0
"8844","2025-26",3,"mobility_finance",0
"8845","2025-26",3,"water",0
"8846","2025-26",4,"dengue_spread",0
"8847","2025-26",4,"employment",36.33
"8848","2025-26",4,"mobility_finance",0
"8849","2025-26",4,"water",0
"8850","2025-26",5,"dengue_spread",0
"8851","2025-26",5,"employment",0
"8852","2025-26",5,"mobility_finance",0
"8853","2025-26",5,"water",0
"8854","2025-26",6,"dengue_spread",0
"8855","2025-26",6,"employment",0
"8856","2025-26",6,"mobility_finance",0
"8857","2025-26",6,"water",0
"8858","2025-26",7,"dengue_spread",0
"8859","2025-26",7,"employment",0
"8860","2025-26",7,"mobility_finance",0
"8861","2025-26",7,"water",0
"8862","2025-27",0,"dengue_spread",18.95
"8863","2025-27",0,"employment",42.53
"8864","2025-27",0,"mobility_finance",49.24
"8865","2025-27",0,"water",0
"8866","2025-27",1,"dengue_spread",6.64
"8867","2025-27",1,"employment",32.46
"8868","2025-27",1,"mobility_finance",30.65
"8869","2025-27",1,"water",0
"8870","2025-27",2,"dengue_spread",0
"8871","2025-27",2,"employment",50.63
"8872","2025-27",2,"mobility_finance",100
"8873","2025-27",2,"water",0
"8874","2025-27",3,"dengue_spread",0
"8875","2025-27",3,"employment",79.69
"8876","2025-27",3,"mobility_finance",0
"8877","2025-27",3,"water",0
"8878","2025-27",4,"dengue_spread",0
"8879","2025-27",4,"employment",0
"8880","2025-27",4,"mobility_finance",0
"8881","2025-27",4,"water",0
"8882","2025-27",5,"dengue_spread",0
"8883","2025-27",5,"employment",82.65
"8884","2025-27",5,"mobility_finance",0
"8885","2025-27",5,"water",0
"8886","2025-27",6,"dengue_spread",0
"8887","2025-27",6,"employment",0
"8888","2025-27",6,"mobility_finance",0
"8889","2025-27",6,"water",0
"8890","2025-27",7,"dengue_spread",0
"8891","2025-27",7,"employment",0
"8892","2025-27",7,"mobility_finance",0
"8893","2025-27",7,"water",0
"8894","2025-28",0,"dengue_spread",25.11
"8895","2025-28",0,"employment",40.43
"8896","2025-28",0,"mobility_finance",29.7
"8897","2025-28",0,"water",0
"8898","2025-28",1,"dengue_spread",8
"8899","2025-28",1,"employment",32.91
"8900","2025-28",1,"mobility_finance",26.02
"8901","2025-28",1,"water",0
"8902","2025-28",2,"dengue_spread",0
"8903","2025-28",2,"employment",71.47
"8904","2025-28",2,"mobility_finance",75
"8905","2025-28",2,"water",0
"8906","2025-28",3,"dengue_spread",56.24
"8907","2025-28",3,"employment",84.44
"8908","2025-28",3,"mobility_finance",0
"8909","2025-28",3,"water",0
"8910","2025-28",4,"dengue_spread",0
"8911","2025-28",4,"employment",37.75
"8912","2025-28",4,"mobility_finance",0
"8913","2025-28",4,"water",0
"8914","2025-28",5,"dengue_spread",0
"8915","2025-28",5,"employment",0
"8916","2025-28",5,"mobility_finance",0
"8917","2025-28",5,"water",0
"8918","2025-28",6,"dengue_spread",0
"8919","2025-28",6,"employment",0
"8920","2025-28",6,"mobility_finance",0
"8921","2025-28",6,"water",0
"8922","2025-28",7,"dengue_spread",0
"8923","2025-28",7,"employment",0
"8924","2025-28",7,"mobility_finance",0
"8925","2025-28",7,"water",0
"8926","2025-29",0,"dengue_spread",17.05
"8927","2025-29",0,"employment",33.08
"8928","2025-29",0,"mobility_finance",21.1
"8929","2025-29",0,"water",0
"8930","2025-29",1,"dengue_spread",5.27
"8931","2025-29",1,"employment",20.57
"8932","2025-29",1,"mobility_finance",31.23
"8933","2025-29",1,"water",0
"8934","2025-29",2,"dengue_spread",0
"8935","2025-29",2,"employment",54.35
"8936","2025-29",2,"mobility_finance",0
"8937","2025-29",2,"water",0
"8938","2025-29",3,"dengue_spread",0
"8939","2025-29",3,"employment",0
"8940","2025-29",3,"mobility_finance",0
"8941","2025-29",3,"water",0
"8942","2025-29",4,"dengue_spread",0
"8943","2025-29",4,"employment",0
"8944","2025-29",4,"mobility_finance",0
"8945","2025-29",4,"water",0
"8946","2025-29",5,"dengue_spread",0
"8947","2025-29",5,"employment",0
"8948","2025-29",5,"mobility_finance",0
"8949","2025-29",5,"water",0
"8950","2025-29",6,"dengue_spread",0
"8951","2025-29",6,"employment",0
"8952","2025-29",6,"mobility_finance",0
"8953","2025-29",6,"water",0
"8954","2025-29",7,"dengue_spread",0
"8955","2025-29",7,"employment",0
"8956","2025-29",7,"mobility_finance",0
"8957","2025-29",7,"water",0
"8958","2025-3",0,"dengue_spread",39.34
"8959","2025-3",0,"employment",41.85
"8960","2025-3",0,"mobility_finance",21.84
"8961","2025-3",0,"water",0
"8962","2025-3",1,"dengue_spread",54.42
"8963","2025-3",1,"employment",51.23
"8964","2025-3",1,"mobility_finance",27.54
"8965","2025-3",1,"water",0
"8966","2025-3",2,"dengue_spread",51
"8967","2025-3",2,"employment",0
"8968","2025-3",2,"mobility_finance",0
